index,source,target,distanceNorm
308,89,230,0.9980243456385248
311,107,230,0.9916008909803824
312,114,230,0.855562970418994
314,121,230,0.9888854497920108
315,122,230,0.9980243456385248
316,124,230,0.986286813629262
317,129,230,0.9902481093559584
319,133,230,0.9768045074229441
320,138,230,0.9972656271240468
321,142,230,0.976198978332714
324,193,230,0.9233287047794364
331,63,247,0.9978147868609372
333,89,247,0.9865056240853056
336,107,247,0.9455065331000364
338,119,247,0.8835446602360996
339,121,247,0.8983842719121146
340,122,247,0.9878717439171908
341,124,247,0.8881763545328185
342,129,247,0.9173473059111296
344,133,247,0.8845732441492302
345,138,247,0.9744092556084221
346,142,247,0.9336924444060516
357,63,248,0.9974284533101401
359,89,248,0.9873801835681284
362,107,248,0.9489166002008954
364,119,248,0.8569529803528746
365,121,248,0.9028887017972116
366,122,248,0.9887009237436696
367,124,248,0.8928644248020873
368,129,248,0.9214675270512848
370,133,248,0.8916671115129489
371,138,248,0.9756082653945419
372,142,248,0.9336406000526096
377,247,248,0.8617338292646777
384,63,258,0.9999754167635608
386,89,258,0.9870932504040796
389,107,258,0.9482690880401048
391,119,258,0.98116908668582
392,121,258,0.9172404714440268
393,122,258,0.9880358351179348
394,124,258,0.9107127102674728
395,129,258,0.9295073191058204
397,133,258,0.8894316482227543
398,138,258,0.9791685646576829
399,142,258,0.9639273946414341
404,247,258,0.8933825471615546
405,248,258,0.8764240345912127
407,28,264,0.9566463000474412
408,44,264,0.9791777580301452
409,47,264,0.9803169217550064
411,51,264,0.9046172146753532
412,63,264,0.9993817662277779
413,81,264,0.9615269848090672
414,89,264,0.9999257753341604
415,104,264,0.9795577778289142
417,107,264,0.9997153936684412
418,114,264,0.9999862484584462
419,119,264,0.948758990074272
420,121,264,0.999939034162906
421,122,264,0.9999149012838924
422,124,264,0.9999083395946132
423,129,264,0.9998752059261324
425,133,264,0.9992977262316202
426,138,264,0.9999826058600916
427,142,264,0.999331089317638
428,178,264,0.9852197032526274
430,193,264,0.9983377979921466
431,230,264,0.9961486892336516
432,247,264,0.9597393511270288
433,248,264,0.9612301724295096
434,258,264,0.9700811693564227
437,44,275,0.8059159120415118
441,63,275,0.994602996402501
442,81,275,0.8308709307885592
443,89,275,0.9992162348703274
446,107,275,0.9968283456785386
447,114,275,0.9008101677192558
449,121,275,0.9942163668779084
450,122,275,0.9992499743011102
451,124,275,0.9922471856005978
452,129,275,0.9956441864776564
454,133,275,0.987752989987896
455,138,275,0.9986111231977142
456,142,275,0.9834107795304082
457,178,275,0.904918224111822
459,193,275,0.9657759038782407
460,230,275,0.9396277047497704
464,264,275,0.9974250128625244
471,63,300,0.9911788012414956
473,89,300,0.9890692370400916
476,107,300,0.9555342859312802
479,121,300,0.9056081027167056
480,122,300,0.9902973737446796
481,124,300,0.8922334243710932
482,129,300,0.9274088163549938
484,133,300,0.8973792094115389
485,138,300,0.9764905610708846
486,142,300,0.9081412340018103
494,264,300,0.9591250895415502
534,63,309,0.8330207489420044
562,28,319,0.9363128285380644
563,44,319,0.9745512143874216
564,47,319,0.9737147361727216
566,51,319,0.8872432236368845
567,63,319,0.9992932194073084
568,81,319,0.9532815122905518
569,89,319,0.9998931433133671
570,104,319,0.9675604130080736
572,107,319,0.999587375094906
573,114,319,0.9999561363053688
574,119,319,0.9410159216869388
575,121,319,0.9998734012329976
576,122,319,0.9998801706758028
577,124,319,0.9999083395946132
578,129,319,0.9997864169316192
580,133,319,0.9990420063703914
581,138,319,0.9999652785792008
582,142,319,0.999319664788106
583,178,319,0.9803241890846108
585,193,319,0.9973903174053628
586,230,319,0.9947647254416824
587,247,319,0.9527801270357976
588,248,319,0.954387169422836
589,258,319,0.9658736666340616
590,264,319,0.9999970350879244
591,275,319,0.9964794541783132
592,300,319,0.9506559743447272
1,55,92,0.9932242835836486
2,73,92,0.9462976273308902
3,55,122,0.9795087598867994
4,73,122,0.8315018681258075
5,92,122,0.9991887855128884
6,55,123,0.935384222400631
8,92,123,0.9935254334324122
9,122,123,0.9773221950875866
12,92,132,0.9938511934162292
13,122,132,0.8679647456774119
15,55,201,0.884468430018186
17,92,201,0.9960640170798094
18,122,201,0.9814905913869034
19,123,201,0.920584203817907
21,55,251,0.9337926804662864
23,92,251,0.9959277863617192
24,122,251,0.9890934478532674
25,123,251,0.9626956202473984
27,201,251,0.9343079391964628
30,92,301,0.8824699504359224
0,2,16,0.9901414936238648
1,2,50,0.9999907587814528
2,16,50,0.9938593962254312
3,2,79,0.9872947548860874
5,50,79,0.9898671871964708
6,2,119,0.9784613089402312
8,50,119,0.9826332553553784
12,50,132,0.8050723337990651
15,2,145,0.9939549465904032
17,50,145,0.9954423999810881
21,2,246,0.999819813504346
22,16,246,0.9975890549714648
23,50,246,0.9998921780082941
24,79,246,0.9942021400392432
25,119,246,0.993550220896306
26,132,246,0.9011397520653446
27,145,246,0.98732878070299
28,2,278,0.9418880712502136
30,50,278,0.9526009409753856
32,119,278,0.8823771656064111
35,246,278,0.9813281424220452
45,2,302,0.9902642517895012
47,50,302,0.9944515175494428
52,246,302,0.9958410655919224
0,5,119,0.9952288586452904
1,5,132,0.8613996932784416
3,5,142,0.9985399958070872
4,119,142,0.9999867072627346
5,132,142,0.8673826710063964
1,68,124,0.9930957401138508
2,93,124,0.9463538730752892
5,124,132,0.992916501714284
8,124,287,0.9964048242672594
12,124,301,0.97907730274927
15,68,303,0.9955295302700028
16,93,303,0.9677386062099168
17,124,303,0.9999940359382132
18,132,303,0.9954919173065976
19,287,303,0.9985544255202936
20,301,303,0.9860445489098124
0,74,76,0.9987029357412288
1,74,110,0.9912161403669344
2,76,110,0.8390486903219146
3,74,132,0.976998098820753
6,74,175,0.9892174718673784
7,76,175,0.8352784396669946
10,74,224,0.9937746553220356
11,76,224,0.8787982372085503
15,74,246,0.9992576870756495
16,76,246,0.99047704485025
17,110,246,0.982789963223532
18,132,246,0.965883637268697
19,175,246,0.994704932612998
20,224,246,0.990152490872558
21,74,280,0.965426427076437
27,246,280,0.996401516911499
2,88,89,0.94512642299491
4,88,132,0.9509119815365772
5,89,132,0.99786485448914
6,12,153,0.9533125872015528
7,88,153,0.9786965186708728
8,89,153,0.995550986828108
9,132,153,0.9980956961393408
13,132,163,0.8611662712295598
14,153,163,0.9704135662183851
17,89,209,0.8042669653724894
18,132,209,0.9248958716204826
19,153,209,0.9412484362366224
25,153,301,0.8268805353825629
5,163,266,0.9874050087191116
6,126,267,0.8646052970421446
7,132,267,0.877607001891889
8,163,267,0.99683627004021
9,266,267,0.9940802681104934
10,0,54,0.945701878848442
11,3,54,0.9766682340561972
20,54,56,0.9481240019767522
28,0,118,0.8491148993298356
33,54,118,0.9761578506348008
34,56,118,0.8841926597973299
35,78,118,0.8210879692267632
36,0,119,0.8491286387298549
41,54,119,0.9761601257203107
42,56,119,0.8842035193022755
43,78,119,0.8211153168567354
44,118,119,0.9999999999937468
45,0,121,0.9948900542916468
46,3,121,0.999030206304018
47,13,121,0.8854836123646421
48,13,121,0.8508091019258764
50,54,121,0.9996636238867034
51,56,121,0.9954817042984482
52,78,121,0.8351524259666052
53,118,121,0.9966538348859364
54,119,121,0.9966541234561498
55,0,122,0.8462178096537727
60,54,122,0.9843594824528652
61,56,122,0.8764623977237977
62,78,122,0.8569563396170432
63,118,122,0.996199212004953
64,119,122,0.9961998268813832
65,121,122,0.9970796458289752
66,0,126,0.8773707555931943
67,3,126,0.8168745518235164
69,13,126,0.8209986238831529
71,54,126,0.9896318852478428
72,56,126,0.9003358954976455
73,78,126,0.8509185503579758
74,118,126,0.995177080769224
75,119,126,0.9951777728767358
76,121,126,0.9978624985080874
77,122,126,0.9997552975580006
78,0,128,0.963070468805848
79,3,128,0.9399065372801182
80,13,128,0.9227407867659078
81,13,128,0.9476282409660748
83,54,128,0.9966865085583868
84,56,128,0.9705305061568896
85,78,128,0.962791546426494
86,118,128,0.9989393070056564
87,119,128,0.9989394697521018
88,121,128,0.9993592244164688
89,122,128,0.999988134703268
90,126,128,0.9999604640062124
104,128,132,0.937821514530919
116,122,139,0.9411637920228444
117,126,139,0.9151524963711904
118,128,139,0.982795462319474
125,54,141,0.9600989252789452
128,118,141,0.88971941977287
129,119,141,0.8897300669455749
130,121,141,0.9926985312105588
131,122,141,0.9386124723915601
132,126,141,0.961955012772625
133,128,141,0.9871345052828872
141,54,156,0.9373733688201401
144,118,156,0.8076408437201087
145,119,156,0.8076576461763952
146,121,156,0.9948738372696936
147,122,156,0.8074223691642167
148,126,156,0.8468269791294342
149,128,156,0.953089519479282
153,0,160,0.9690624318671981
154,3,160,0.9534550683497875
155,13,160,0.9423067896893162
156,13,160,0.9540932699451364
158,54,160,0.9975766537201464
159,56,160,0.9750266170763228
160,78,160,0.9638287017770624
161,118,160,0.9987503548404136
162,119,160,0.998750531464412
163,121,160,0.9994923858798526
164,122,160,0.9999187599123608
165,126,160,0.9999604640062124
166,128,160,0.9999922468761
167,132,160,0.9307565503094224
168,139,160,0.978370811803732
169,141,160,0.991146480827356
170,156,160,0.9609031752969786
171,0,163,0.9310349944025866
172,3,163,0.9240380378208132
173,13,163,0.8107199180708651
174,13,163,0.8021055554286323
176,54,163,0.9969906618239136
177,56,163,0.9415717281627591
179,118,163,0.9927568541015044
180,119,163,0.9927577007277564
181,121,163,0.9990684961497108
182,122,163,0.997783642978848
183,126,163,0.998769182949582
184,128,163,0.9995957683662844
187,141,163,0.9781572171628172
188,156,163,0.9152226705670602
189,160,163,0.9997886500633709
195,54,184,0.8887877027395509
198,118,184,0.9140461900250958
199,119,184,0.9140571533598436
200,121,184,0.973664543663408
201,122,184,0.9886470929056248
202,126,184,0.9942950803572482
203,128,184,0.9981446897073696
208,163,184,0.9847456104924576
209,160,184,0.9989836722425118
218,118,227,0.8294609373367131
219,119,227,0.8294842560600135
220,121,227,0.8963962465898363
221,122,227,0.9059720402934148
222,126,227,0.9027238591790376
223,128,227,0.9761407841603508
228,163,227,0.8570009604116166
229,160,227,0.975618774296898
231,0,228,0.8511433400423155
236,54,228,0.9852326847081696
237,56,228,0.8802395441899792
238,78,228,0.8577595570768949
239,118,228,0.9960509950452068
240,119,228,0.9960516217264892
241,121,228,0.9972070031811704
242,122,228,0.9999942969987085
243,126,228,0.9998127127601044
244,128,228,0.9999949349716076
246,139,228,0.9383670827525072
247,141,228,0.9425042338356572
248,156,228,0.8136323133797813
249,163,228,0.9980024575194428
250,160,228,0.9999388578859972
251,184,228,0.9901111213711776
252,227,228,0.9066508772754872
261,118,232,0.9822233668295164
262,119,232,0.9822286296339572
263,121,232,0.8972761220932153
264,122,232,0.9502840955598442
265,126,232,0.9201932352748377
266,128,232,0.9840782545018952
271,163,232,0.8423229239127471
272,160,232,0.9780542294670488
275,228,232,0.9461068493925672
284,118,233,0.9577343409168646
285,119,233,0.9577423036215772
286,121,233,0.9368783187912928
287,122,233,0.9567687075844756
288,126,233,0.9512648196794316
289,128,233,0.9890124090196348
294,163,233,0.915611921089298
295,160,233,0.9880829758406942
298,228,233,0.9567687075844756
305,54,242,0.8036821863481789
308,118,242,0.9763062697596112
309,119,242,0.9763108061588988
310,121,242,0.963616068031978
311,122,242,0.9904948916568572
312,126,242,0.9849840541163803
313,128,242,0.9972676000245368
318,163,242,0.9588009965656492
319,160,242,0.9961599115651532
322,228,242,0.9900270263989688
324,232,242,0.8008478314381055
330,54,246,0.8637552639509275
333,118,246,0.9670253851632212
334,119,246,0.9670306985536424
335,121,246,0.9733814086740132
336,122,246,0.988998887201344
337,126,246,0.9912283316289064
338,128,246,0.9979137837396576
343,163,246,0.9782095309301596
344,160,246,0.9985574569702512
345,184,246,0.8335675794661805
347,228,246,0.9899704368797454
350,242,246,0.8132330071947113
356,54,256,0.8503444733201283
359,118,256,0.9245775529850616
360,119,256,0.9245879117521316
361,121,256,0.9670218426772824
362,122,256,0.995601848200747
363,126,256,0.9963539518987
364,128,256,0.999225124226953
369,163,256,0.9802716449454376
370,160,256,0.999225124226953
371,184,256,0.9013441097201892
373,228,256,0.9964434463816858
377,246,256,0.85835561511406
378,0,271,0.9169060957757792
379,3,271,0.8988188842882291
380,13,271,0.8741130520480046
381,13,271,0.8433060254016239
383,54,271,0.9953177612391853
384,56,271,0.9306711108905451
385,78,271,0.8192021878383022
386,118,271,0.9935046202722148
387,119,271,0.9935054224580756
388,121,271,0.998771285616854
389,122,271,0.9985546093760248
390,126,271,0.9994988978126484
391,128,271,0.9997575606861118
393,139,271,0.8582633295393506
394,141,271,0.9836524614665584
395,156,271,0.897180810442754
396,163,271,0.9993163296574424
397,160,271,0.999899954807917
398,184,271,0.9953670791653388
399,227,271,0.8855747183387196
400,228,271,0.99873031607914
401,233,271,0.931559377078463
402,232,271,0.8668891377446158
403,242,271,0.9699582889245032
404,246,271,0.9861434681855308
405,256,271,0.9914199293478102
411,54,293,0.8125437353906846
416,121,293,0.9732328832503772
419,128,293,0.9311463568681936
424,163,293,0.8428077780153845
425,160,293,0.9392313657648459
434,271,293,0.8234374514610523
435,0,295,0.975101010427018
436,3,295,0.9905270582386084
440,54,295,0.9996604527094164
441,56,295,0.9770658592293042
443,118,295,0.98906148675839
444,119,295,0.9890625242733524
445,121,295,0.9998808919552116
446,122,295,0.9925745504097524
447,126,295,0.9950157071577233
448,128,295,0.998423469058664
451,141,295,0.9810091199925776
452,156,295,0.9718861510102966
453,163,295,0.9984623989802678
454,160,295,0.9988342990999848
455,184,295,0.9442899882792056
457,228,295,0.9929782471507508
458,233,295,0.8358725020262895
460,242,295,0.9029295789266012
461,246,295,0.933157430747772
462,256,295,0.9251450673315044
463,271,295,0.9976698658974988
464,293,295,0.9109835463727588
504,118,315,0.9814609734992772
505,119,315,0.9814650020828098
506,121,315,0.9566282749152181
507,122,315,0.9906995416684298
508,126,315,0.979591315864532
509,128,315,0.9965642199607893
514,163,315,0.9449406566552964
515,160,315,0.9943350686654244
518,228,315,0.989277532210713
520,232,315,0.9110336211234062
521,242,315,0.9269040018928038
524,271,315,0.9565521816402895
526,295,315,0.8811798869751278
536,118,316,0.9132820816458496
537,119,316,0.913299964499609
538,121,316,0.8156218862269632
539,122,316,0.9117950782085016
540,126,316,0.8723951137044739
541,128,316,0.9734645056347953
547,160,316,0.9653935821504324
550,228,316,0.907111724404268
572,122,321,0.9692909961132536
573,126,321,0.8862170339579752
574,128,321,0.9854142419150608
580,160,321,0.9674531329543892
583,228,321,0.9610599418616564
600,54,331,0.9139660024027688
603,118,331,0.9565748649439886
604,119,331,0.9565809128929609
605,121,331,0.9814965446042464
606,122,331,0.9973868079460408
607,126,331,0.998577688532278
608,128,331,0.9997676909192946
613,163,331,0.9910327650975717
614,160,331,0.9999104438249166
615,184,331,0.9608076283089012
617,228,331,0.9980668795634949
620,242,331,0.8736011148026345
621,246,331,0.9414075511390544
622,256,331,0.9715242979290308
623,271,331,0.9960459798153602
625,295,331,0.9577214000279708
628,315,331,0.8214789071463406
3,32,246,0.8560602608084362
4,42,246,0.9911749503199804
5,132,246,0.8667775028752982
7,42,294,0.9285478859486856
9,246,294,0.9911749503199804
15,32,341,0.9896270229661832
16,42,341,0.997029172545288
17,132,341,0.9943929031815922
18,246,341,0.9997538019489148
19,294,341,0.9995823846645469
20,301,341,0.931721351267292
0,71,124,0.998508263678994
1,71,132,0.8526730347764979
2,124,132,0.8740951936121164
3,71,171,0.9982294117099304
4,124,171,0.9999880313452922
5,132,171,0.84181585426154
6,71,214,0.9720225220118442
7,124,214,0.9804128846290076
9,171,214,0.972064859699028
10,71,286,0.9987809433776762
11,124,286,0.9999862227935626
12,132,286,0.8991747937436426
13,171,286,0.9999485728688926
14,214,286,0.9877650200133208
28,71,335,0.9999731042741704
29,124,335,0.9988816380898174
30,132,335,0.9077761031776328
31,171,335,0.9986385161584022
32,214,335,0.9840094908647744
33,286,335,0.9991159534107228
1,89,182,0.999732226286826
2,132,182,0.8775917688247129
3,89,185,0.995706776420522
4,132,185,0.9653052372868862
5,182,185,0.9995802677498444
8,182,186,0.9555664607603448
9,185,186,0.9756611002379802
10,89,220,0.9944469883283444
12,182,220,0.9991701800177064
14,185,220,0.9911797009664411
15,89,254,0.9938337079950036
17,182,254,0.998390609242367
19,185,254,0.9931669921619879
20,220,254,0.9757831364335864
30,182,310,0.9596159540241542
32,185,310,0.999079523128466
0,8,62,0.9950122176123496
1,8,70,0.9977131806598124
2,62,70,0.9999419146083872
8,70,119,0.8298723467329828
10,8,122,0.9879449338106296
11,62,122,0.9963728682097256
12,70,122,0.9972308808205526
13,80,122,0.9730479772324232
14,119,122,0.8947611971329742
15,8,132,0.8271469105860245
16,62,132,0.9784357758350609
17,70,132,0.9847316791872824
20,122,132,0.9171843149957806
21,8,143,0.9992277771319328
22,62,143,0.9997953567151914
23,70,143,0.9999553170863164
25,119,143,0.883699658702217
26,122,143,0.997888595670092
27,132,143,0.9863081910459884
28,8,288,0.9709807106617172
29,62,288,0.9891714380939108
30,70,288,0.992092482841638
31,80,288,0.9538266473060176
33,122,288,0.9997370422175292
35,143,288,0.9942811452252658
0,15,37,0.983405633454636
1,15,48,0.9427697300631162
2,37,48,0.9872220447803944
15,15,133,0.8007193978428755
17,37,133,0.8895746384008094
19,48,133,0.9490550510795552
21,93,133,0.8386453278956053
28,15,143,0.9424089646533362
29,37,143,0.9870452274955998
30,48,143,0.9999993805908032
35,133,143,0.9493961208859226
36,15,160,0.9984862251224876
37,37,160,0.9918546119247654
38,48,160,0.9593007923358926
43,133,160,0.8293925087201793
44,143,160,0.958992452143012
47,48,187,0.8536854714474218
52,133,187,0.9718208590279256
53,143,187,0.8542195628406839
55,15,261,0.8281590398530627
56,37,261,0.9112456746919044
57,48,261,0.9640061054215706
58,93,261,0.9095693656932397
61,133,261,0.8058837388382343
62,133,261,0.998616756748237
63,143,261,0.9642960752223452
64,160,261,0.8553339553737552
65,187,261,0.958344224669352
66,15,286,0.9485570705764768
67,37,286,0.989959917598396
68,48,286,0.9998323076901532
73,133,286,0.9432926402572792
74,143,286,0.9998113078235612
75,160,286,0.9642171023622362
76,187,286,0.8447947393072719
77,261,286,0.9590766529230188
91,15,325,0.9999991348748646
92,37,325,0.9831681666079741
93,48,325,0.942343260353752
98,133,325,0.8000168057948238
99,143,325,0.9419812790224384
100,160,325,0.9984130692401818
102,261,325,0.8274896394731874
103,286,325,0.9481508239902078
105,15,328,0.9881809344619998
106,37,328,0.9995872002363628
107,48,328,0.9822771394226608
112,133,328,0.8769316898241191
113,143,328,0.9820697967292792
114,160,328,0.9950956955087958
116,261,328,0.8996539545553474
117,286,328,0.9855198243361516
119,325,328,0.9879796587678504
120,15,332,0.9628887775682496
121,37,332,0.9957698573666988
122,48,332,0.9976703343991364
127,133,332,0.9261605642755124
128,143,332,0.997593878035054
129,160,332,0.9760961211536574
130,187,332,0.8195976051308236
131,261,332,0.9441377101979724
132,286,332,0.9987515387407098
134,325,332,0.9625396774795458
135,328,332,0.992728612310597
0,26,38,0.9107319761255296
1,26,91,0.9931244935531424
2,38,91,0.977474024073686
3,26,124,0.9976818247868994
5,91,124,0.9683237101488096
6,26,132,0.8037950378287172
10,26,133,0.9994152298019984
11,38,133,0.8160231788856782
12,91,133,0.982873756010533
13,124,133,0.9994246544886524
14,132,133,0.8628859142334901
15,26,223,0.94461428976084
20,133,223,0.8734412720367829
21,26,257,0.986992337348517
24,124,257,0.8141072766852545
26,133,257,0.9451134803255936
28,26,269,0.9951178908917042
31,124,269,0.9108894009365548
33,133,269,0.9798763191173736
45,26,318,0.997206025752012
47,91,318,0.964963498733503
48,124,318,0.9999777250211834
50,133,318,0.9991761055761268
53,269,318,0.8917123600651309
0,59,71,0.98039832081135
1,59,119,0.9979769626561624
2,71,119,0.9993576460995096
5,119,132,0.8948005211932087
6,59,203,0.9745159707571828
7,71,203,0.8158890259028834
8,119,203,0.9814540424380108
10,59,221,0.9848367767251536
11,71,221,0.8246605808342413
12,119,221,0.9830330694756754
15,59,246,0.9994376973046444
16,71,246,0.9911906213801384
17,119,246,0.9988201825360008
19,203,246,0.9893062055383912
20,221,246,0.9880390189856704
21,59,285,0.8185647230363321
22,71,285,0.996401925029558
23,119,285,0.9956249364455956
27,246,285,0.910208596486174
1,70,144,0.8950908965933521
3,70,160,0.9955291370183774
4,132,160,0.988305490740902
5,144,160,0.9949101360839518
6,70,163,0.877868663784314
8,144,163,0.8507005720103534
9,160,163,0.999985974028056
14,160,301,0.9609571699668308
19,160,308,0.9810485065717908
21,70,317,0.8093529725093422
24,163,317,0.9784714346618664
25,160,317,0.9993086848214172
0,54,62,0.9999864159968109
1,54,63,0.9915777521158272
2,62,63,0.98799625368652
3,54,75,0.9976342668712818
4,62,75,0.9964393277977492
6,54,96,0.9973839338545047
7,62,96,0.9944926888244464
9,75,96,0.842424403001781
10,54,115,0.9966374647302207
11,62,115,0.993596540102326
13,75,115,0.9213433903034391
14,96,115,0.906436711460438
15,54,132,0.993316092708298
16,62,132,0.9873115913050412
21,54,136,0.9927724407530946
22,62,136,0.9914414406299388
28,54,259,0.9986577233309332
29,62,259,0.997362342914578
31,75,259,0.9185135832355432
32,96,259,0.897390672824122
33,115,259,0.952184814446182
36,54,301,0.9651620237552588
37,62,301,0.9198242614205588
45,54,303,0.9974338396517834
46,62,303,0.9966345787705541
48,75,303,0.8494188662540499
50,115,303,0.8544855004201048
53,259,303,0.8946702904463987
55,54,312,0.9834552786860636
56,62,312,0.980652036917708
3,8,122,0.9999871908715076
4,63,122,0.9719243515460678
5,119,122,0.8157759766696421
6,8,124,0.8282367822466361
7,63,124,0.9088434873824736
9,122,124,0.987979762619417
10,8,132,0.93160376147736
11,63,132,0.8486640518236626
13,122,132,0.9954279017387072
14,124,132,0.9352042902008508
18,122,165,0.8928192841292949
21,8,183,0.9985961571157468
22,63,183,0.9877162256169504
23,119,183,0.945858119246527
24,122,183,0.9999067237923559
25,124,183,0.9962031074681632
26,132,183,0.9977334884781516
27,165,183,0.9405036201317984
29,63,215,0.8435461695858051
31,122,215,0.9451140579160774
32,124,215,0.899098306863597
35,183,215,0.9746231547942008
39,122,261,0.9692653860429185
40,124,261,0.8966279243672133
41,132,261,0.8076475774319277
43,183,261,0.9901648731955504
52,183,301,0.8065718166625309
0,8,12,0.9999780616402792
1,8,26,0.9918130956601312
2,12,26,0.997839646856182
3,8,46,0.9996611141978026
4,12,46,0.99989234084941
5,26,46,0.9996737350297722
13,46,74,0.8042664028925931
18,46,118,0.8451437783224994
45,8,132,0.9020507139022148
46,12,132,0.9730722824345671
47,26,132,0.9886181585416098
48,46,132,0.995220872009969
55,8,133,0.9970217101892264
56,12,133,0.9993171303074112
57,26,133,0.9986816920994448
58,46,133,0.9996667665067304
59,60,133,0.8555812120536218
60,74,133,0.9930190734563524
63,128,133,0.9302546996751564
64,131,133,0.986300079136788
65,132,133,0.9819715115889008
66,8,141,0.9786692659271936
67,12,141,0.9951250290815866
68,26,141,0.9890956510459552
69,46,141,0.9974512445222444
71,74,141,0.897425061663312
75,131,141,0.8227935356397365
76,132,141,0.8604805998643011
77,133,141,0.9999333688119292
78,8,142,0.9910056266219334
79,12,142,0.9977437823572444
80,26,142,0.9994026492627024
81,46,142,0.9994354677241648
88,132,142,0.9640184859099352
89,133,142,0.9976797875448864
90,141,142,0.9816506906303802
91,8,151,0.9816563219726896
92,12,151,0.9955394334254448
93,26,151,0.9967921447966424
94,46,151,0.9985096727715072
96,74,151,0.8636257505905622
99,128,151,0.8892829336166891
100,131,151,0.8237102688267804
101,132,151,0.947110033077936
102,133,151,0.9995854363684814
103,141,151,0.9957397796189544
104,142,151,0.992123977214102
108,46,153,0.8148924975241628
116,133,153,0.9847842839479812
117,141,153,0.8102056379904687
119,151,153,0.9427943249359999
121,12,154,0.8946023079960193
122,26,154,0.8525601822803698
123,46,154,0.9532769126768126
131,133,154,0.9966584000694984
132,141,154,0.9614478601854024
134,151,154,0.9723514424035024
136,8,180,0.9658511149971905
137,12,180,0.9906900620815088
138,26,180,0.9995421349737924
139,46,180,0.9989252228002354
146,132,180,0.9303678749579098
147,133,180,0.9923623482299078
148,141,180,0.9394459066842912
149,142,180,0.9949306674983044
150,151,180,0.978145505493333
153,8,200,0.9763290046254292
154,12,200,0.9936016165505664
155,26,200,0.9564719656569876
156,46,200,0.9955947936692956
164,133,200,0.9861087146454716
165,141,200,0.8972258441713241
166,142,200,0.9378976433207828
167,151,200,0.9428856798588072
170,180,200,0.8080392822954309
171,8,205,0.9881296565260936
172,12,205,0.9966241534870348
173,26,205,0.9909771797020576
174,46,205,0.9994734336277432
181,132,205,0.8526077762477972
182,133,205,0.9925630774586864
183,141,205,0.9449575124249929
184,142,205,0.9844642059340668
185,151,205,0.9651958448611702
188,180,205,0.9686018197962823
189,200,205,0.8753483186612095
190,8,277,0.9990437280488244
191,12,277,0.9997956865604162
192,26,277,0.9990762885551702
193,46,277,0.99984785037765
195,74,277,0.9625615110465124
198,128,277,0.8196446094064906
199,131,277,0.9426622507257646
200,132,277,0.9877111382125924
201,133,277,0.999964944250854
202,141,277,0.9998174608267156
203,142,277,0.9986791960012354
204,151,277,0.9993094010680476
205,154,277,0.9909415587564688
206,153,277,0.9483000793631644
207,180,277,0.9951399897453476
208,200,277,0.9931760474928502
209,205,277,0.996779596088474
210,8,286,0.9978720605284346
211,12,286,0.9994122049905868
212,26,286,0.9998761676744929
213,46,286,0.9999518939219441
216,118,286,0.8171433129606779
220,132,286,0.993369780377728
221,133,286,0.9993655572682426
222,141,286,0.9949256302542429
223,142,286,0.9994354677241648
224,151,286,0.9979268856919952
225,154,286,0.9203467695495948
227,180,286,0.9998563750065856
228,200,286,0.9852424410099132
229,205,286,0.9984360615118736
230,277,286,0.9996286858859834
256,46,307,0.8532335234520584
264,133,307,0.9521332567709646
267,151,307,0.8605878974722463
273,277,307,0.9401447694897388
276,8,320,0.9963330838781332
277,12,320,0.9989347230518624
278,26,320,0.9990895163828952
279,46,320,0.9998285568875659
286,132,320,0.9738184927974746
287,133,320,0.9981987829599388
288,141,320,0.9859675897256692
289,142,320,0.9977437823572444
290,151,320,0.9931040148300624
293,180,320,0.9977232192672892
294,200,320,0.9669849125389764
295,205,320,0.9941316354611329
296,277,320,0.9990629654631608
297,286,320,0.9998285568875659
300,8,331,0.9966366152201804
301,12,331,0.9991580911859969
302,26,331,0.9904863776781736
303,46,331,0.9993492543816452
310,132,331,0.8831194706720744
311,133,331,0.9977452551048808
312,141,331,0.984366204875336
313,142,331,0.9877722304701688
314,151,331,0.9835061500170664
317,180,331,0.9577731823012806
318,200,331,0.9490619813199134
319,205,331,0.9822505193060652
320,277,331,0.999432407229757
321,286,331,0.9971676446749542
324,320,331,0.9939177020874836
351,8,343,0.996124267421695
352,12,343,0.9989553894012272
353,26,343,0.9999497625801452
354,46,343,0.9998795268933764
361,132,343,0.9919964317398501
362,133,343,0.999145822455636
363,141,343,0.9930608730113152
364,142,343,0.9994354677241648
365,151,343,0.9975433083654486
366,154,343,0.8977006874964654
368,180,343,0.9999999813798714
369,200,343,0.976486002438894
370,205,343,0.9964346089781876
371,277,343,0.9994567114153178
372,286,343,0.99998367516512
375,320,343,0.9997438650174234
376,331,343,0.9951925555520053
1,65,77,0.9193451386295752
3,65,82,0.8918765738619173
4,77,82,0.9633331893011696
8,82,84,0.9805775977037128
13,84,124,0.8532060664500984
21,65,133,0.8269738090736706
22,77,133,0.97405879784905
23,82,133,0.9856234441816574
24,84,133,0.8518485043782534
38,82,137,0.97452311973212
39,84,137,0.985832843257319
45,65,163,0.9841156414839871
46,77,163,0.9996594143164516
47,82,163,0.9888548175734144
48,84,163,0.941318123863781
51,133,163,0.9916814241657094
53,137,163,0.8705185923069065
57,82,166,0.9747537698570752
58,84,166,0.9856584483812504
63,137,166,0.9999921297990172
64,163,166,0.8709968831037775
