docTokenBegin,text,ner,nerConfidences
9166,Arthur,PERSON,{'PERSON': 0.98838821667716}
9203,him,PERSON,
9208,him,PERSON,
9218,He,PERSON,
9235,him,PERSON,
9240,he,PERSON,
9252,him,PERSON,
9256,he,PERSON,
9283,this morning,TIME,{'TIME': 0.97390725037391}
9290,his,PERSON,
9362,George Burnwell,PERSON,{'PERSON': 0.99853631296356}
9367,Mary,PERSON,{'PERSON': 0.99591977864087}
9378,Mary,PERSON,{'PERSON': 0.92056389729237}
9410,him,PERSON,
9425,England,LOCATION,{'LOCATION': 0.99948475457093}
9416,He,PERSON,
9452,he,PERSON,
9454,his,PERSON,
9457,her,PERSON,
9460,he,PERSON,
9467,her,PERSON,
9469,she,PERSON,
9473,she,PERSON,
9477,his,PERSON,
9485,he,PERSON,
9491,she,PERSON,
9493,his,PERSON,
9502,him,PERSON,
9543,last night,TIME,{'TIME': 0.9685144393158}
9554,she,PERSON,
9567,her,PERSON,
9579,His,PERSON,
9591,he,PERSON,
9595,She,PERSON,
9597,him,PERSON,
9602,His,PERSON,
9613,he,PERSON,
9615,her,PERSON,
9617,his,PERSON,
9625,she,PERSON,
9649,she,PERSON,
9655,She,PERSON,
9660,his,PERSON,
9663,she,PERSON,
9671,she,PERSON,
9687,her,PERSON,
9703,Arthur,PERSON,{'PERSON': 0.98479826701081}
9709,his,PERSON,
9714,he,PERSON,
9720,his,PERSON,
9723,his,PERSON,
9733,he,PERSON,
9739,his,PERSON,
9743,he,PERSON,
9754,his,PERSON,
9763,she,PERSON,
9798,she,PERSON,
9818,she,PERSON,
9824,her,PERSON,
9827,She,PERSON,
9834,he,PERSON,
9852,he,PERSON,
9862,He,PERSON,
9864,her,PERSON,
9889,her,PERSON,
9897,he,PERSON,
9908,she,PERSON,
9913,he,PERSON,
9927,he,PERSON,
9934,she,PERSON,
9937,he,PERSON,
9961,He,PERSON,
9967,he,PERSON,
9971,his,PERSON,
9992,he,PERSON,
10003,George Burnwell,PERSON,{'PERSON': 0.99935415361366}
10011,Arthur,PERSON,{'PERSON': 0.99586046379775}
10013,him,PERSON,
10034,his,PERSON,
10048,George,PERSON,{'PERSON': 0.99732379740117}
10051,him,PERSON,
10067,he,PERSON,
10072,his,PERSON,
10128,his,PERSON,
10132,him,PERSON,
10138,he,PERSON,
10141,he,PERSON,
10148,He,PERSON,
10167,his,PERSON,
10170,He,PERSON,
10181,her,PERSON,
10202,Mr. Holder,PERSON,
10190,she,PERSON,
10195,she,PERSON,
10220,his,PERSON,
10255,him,PERSON,
10268,Holmes,PERSON,{'PERSON': 0.94728717229442}
10368,he,PERSON,
10408,Wooden-leg,MISC,{'MISC': 0.91483578450387}
10434,her,PERSON,
10563,his,PERSON,
10580,he,PERSON,
10692,he,PERSON,
10699,he,PERSON,
10825,he,PERSON,
10834,him,PERSON,
10856,He,PERSON,
10872,his,PERSON,
10895,him,PERSON,
10979,he,PERSON,
10981,his,PERSON,
10992,he,PERSON,
10995,her,PERSON,
11016,her,PERSON,
11023,she,PERSON,
11046,her,PERSON,
11063,she,PERSON,
11094,George Burnwell,PERSON,{'PERSON': 0.99703652347867}
11101,him,PERSON,
11117,he,PERSON,
11133,Arthur,PERSON,{'PERSON': 0.99696058385765}
11130,he,PERSON,
11136,him,PERSON,
11138,he,PERSON,
11144,he,PERSON,
11158,his,PERSON,
11187,George,PERSON,{'PERSON': 0.98410878483603}
11198,his,PERSON,
11203,his,PERSON,
11207,his,PERSON,
11232,his,PERSON,
11244,Streatham,LOCATION,{'LOCATION': 0.99898583068564}
11271,Mr. Holder,PERSON,
11345,him,PERSON,
11353,he,PERSON,
11361,him,PERSON,
11368,he,PERSON,
11396,his,PERSON,
11399,he,PERSON,
11404,he,PERSON,
11428,1000,DATE,{'DATE': 0.62667836743763}
11413,him,PERSON,
11418,him,PERSON,
11424,he,PERSON,
11440,he,PERSON,
11453,he,PERSON,
11485,him,PERSON,
11508,1000,DATE,{'DATE': 0.79997352064154}
11497,him,PERSON,
11521,him,PERSON,
11556,England,LOCATION,{'LOCATION': 0.91792482731221}
11620,him,PERSON,
11628,him,PERSON,
11638,Mary,PERSON,{'PERSON': 0.98905409054086}
11655,she,PERSON,
11671,Holmes,PERSON,{'PERSON': 0.94925218720216}
11679,George Burnwell,PERSON,{'PERSON': 0.99793565358368}
11675,she,PERSON,
11692,her,PERSON,
