docTokenBegin,text,ner,nerConfidences
5535,this afternoon,TIME,{'TIME': 0.75890177667193}
5549,Watson,PERSON,{'PERSON': 0.94639317592911}
5604,Watson,PERSON,{'PERSON': 0.98245949198733}
5692,Parker,PERSON,{'PERSON': 0.98737223480157}
5685,He,PERSON,
5715,him,PERSON,
5738,Moriarty,PERSON,{'PERSON': 0.89448070469001}
5757,London,LOCATION,{'LOCATION': 0.99825545141561}
5732,him,PERSON,
5771,Watson,PERSON,{'PERSON': 0.89232567732729}
5786,him,PERSON,
5848,Holmes,PERSON,{'PERSON': 0.99118098662473}
5859,he,PERSON,
5866,his,PERSON,
5970,he,PERSON,
5988,he,PERSON,
5991,his,PERSON,
5997,his,PERSON,
6009,he,PERSON,
6015,his,PERSON,
6023,he,PERSON,
6031,midnight,TIME,{'TIME': 0.63881647807141}
6039,he,PERSON,
6058,him,PERSON,
6081,Holmes,PERSON,{'PERSON': 0.96925398846366}
6127,his,PERSON,
6130,his,PERSON,
6138,his,PERSON,
6150,he,PERSON,
6160,Watson,PERSON,{'PERSON': 0.94250987693318}
6178,Europe,LOCATION,{'LOCATION': 0.99882444827045}
6195,Mrs. Hudson,PERSON,
6216,She,PERSON,
6224,her,PERSON,
6234,He,PERSON,
6237,his,PERSON,
6252,his,PERSON,
6257,his,PERSON,
6338,he,PERSON,
6353,his,PERSON,
6398,his,PERSON,
6420,Baker Street,LOCATION,{'LOCATION': 0.99482866202644}
6469,Holmes,PERSON,{'PERSON': 0.99137073426644}
6516,He,PERSON,
6524,he,PERSON,
6556,spring,DATE,{'DATE': 0.80315327223428}
6536,He,PERSON,
6555,his,PERSON,
6562,he,PERSON,
6570,He,PERSON,
6595,he,PERSON,
6620,his,PERSON,
6633,His,PERSON,
6640,his,PERSON,
6646,He,PERSON,
6681,his,PERSON,
6694,his,PERSON,
6698,His,PERSON,
6713,his,PERSON,
6715,he,PERSON,
6726,he,PERSON,
6771,spring,DATE,{'DATE': 0.64185235160554}
6744,his,PERSON,
6746,he,PERSON,
6753,he,PERSON,
6785,he,PERSON,
6791,his,PERSON,
6821,He,PERSON,
6831,he,PERSON,
6834,his,PERSON,
6848,He,PERSON,
6871,he,PERSON,
6889,his,PERSON,
6897,his,PERSON,
6915,he,PERSON,
6920,his,PERSON,
6943,his,PERSON,
6950,he,PERSON,
6957,his,PERSON,
6984,Holmes,PERSON,{'PERSON': 0.92731079653916}
6997,him,PERSON,
7000,his,PERSON,
7017,Holmes,PERSON,{'PERSON': 0.96377746051333}
7003,He,PERSON,
7015,he,PERSON,
7025,him,PERSON,
7036,he,PERSON,
7046,him,PERSON,
7052,him,PERSON,
7101,Lestrade,PERSON,{'PERSON': 0.84265015498423}
7105,Holmes,PERSON,{'PERSON': 0.98964266940932}
7110,Mr. Holmes,PERSON,
7127,London,LOCATION,{'LOCATION': 0.99935415378902}
7152,Lestrade,PERSON,{'LOCATION': 0.4779371662023}
7199,him,PERSON,
7213,Holmes,PERSON,{'PERSON': 0.98026051226133}
7228,Lestrade,PERSON,{'PERSON': 0.79584762824907}
7335,Nature,ORGANIZATION,{'ORGANIZATION': 0.60542371015862}
7305,his,PERSON,
7357,Holmes,PERSON,{'PERSON': 0.98070132712593}
7342,He,PERSON,
7352,his,PERSON,
7377,he,PERSON,
7397,Holmes,PERSON,{'PERSON': 0.98685235567565}
7400,his,PERSON,
7476,he,PERSON,
7490,Holmes,PERSON,{'PERSON': 0.98891769054921}
7499,Sebastian Moran,PERSON,{'PERSON': 0.99776357656774}
7507,Indian Army,ORGANIZATION,{'ORGANIZATION': 0.92000073011918}
7504,Her,PERSON,
7559,his,PERSON,
7565,he,PERSON,
7590,Holmes,PERSON,{'PERSON': 0.97644991236603}
7673,he,PERSON,
7690,Moran,PERSON,{'PERSON': 0.9968773817282}
7704,him,PERSON,
7710,his,PERSON,
7732,Holmes,PERSON,{'PERSON': 0.99111739687843}
7768,Lestrade,PERSON,{'PERSON': 0.96993355336101}
7770,his,PERSON,
7789,Moran,PERSON,{'PERSON': 0.99762849539283}
7811,he,PERSON,
7862,Lestrade,PERSON,{'PERSON': 0.49315073829134}
7872,Mr. Holmes,PERSON,
7880,Holmes,PERSON,{'PERSON': 0.97963559760565}
7907,he,PERSON,
7918,Von Herder,PERSON,{'PERSON': 0.99822074854038}
7923,German,MISC,{'MISC': 0.99993921319056}
7936,Moriarty,PERSON,{'PERSON': 0.99809652926727}
7969,Lestrade,PERSON,{'PERSON': 0.48875431836027}
7990,Mr. Holmes,PERSON,
7995,Lestrade,PERSON,{'PERSON': 0.74828295069864}
8040,Mr. Sherlock Holmes,PERSON,
8049,Lestrade,PERSON,{'PERSON': 0.34468121158642}
8085,Lestrade,PERSON,{'PERSON': 0.67951249926295}
8103,him,PERSON,
8108,him,PERSON,
8113,Mr. Holmes,PERSON,
8131,Sebastian Moran,PERSON,{'PERSON': 0.99429472067159}
8138,Ronald Adair,PERSON,{'PERSON': 0.99956366592032}
8163,Park Lane,LOCATION,{'LOCATION': 0.56864425684992}
8178,Lestrade,PERSON,{'LOCATION': 0.4505069141245}
8183,Watson,PERSON,{'PERSON': 0.95028482510565}
8227,Mycroft Holmes,PERSON,{'PERSON': 0.96546080541635}
8234,Mrs. Hudson,PERSON,
8324,Persian,MISC,{'MISC': 0.99525804098161}
8350,Mrs. Hudson,PERSON,
8415,Holmes,PERSON,{'PERSON': 0.94471463537265}
8439,Mrs. Hudson,PERSON,
8444,Holmes,PERSON,{'PERSON': 0.98964266940932}
8526,Holmes,PERSON,{'PERSON': 0.96627781036721}
8543,Watson,PERSON,{'PERSON': 0.9631189168797}
8570,Mrs. Hudson,PERSON,
8584,Watson,PERSON,{'PERSON': 0.94590562887736}
8627,Holmes,PERSON,{'PERSON': 0.9872711625109}
8612,He,PERSON,
8624,he,PERSON,
8639,he,PERSON,
8642,his,PERSON,
8657,his,PERSON,
8664,he,PERSON,
8671,he,PERSON,
8677,his,PERSON,
8703,India,LOCATION,{'LOCATION': 0.9982730796834}
8714,London,LOCATION,{'LOCATION': 0.9993948357767}
8697,He,PERSON,
8757,James Moriarty,PERSON,{'PERSON': 0.99999632878482}
8784,He,PERSON,
8794,his,PERSON,
8801,his,PERSON,
8817,he,PERSON,
8820,Moriarty,PERSON,{'PERSON': 0.98488557612088}
8833,Morgan,MISC,{'MISC': 0.39875911269279}
8844,Mathews,PERSON,{'PERSON': 0.98224261178871}
8858,Charing Cross,ORGANIZATION,{'ORGANIZATION': 0.85318271348348}
8885,Moran,PERSON,{'PERSON': 0.85246280853536}
8887,Sebastian,PERSON,{'PERSON': 0.70986275220297}
8875,He,PERSON,
8895,Bengalore Pioneers,ORGANIZATION,{'ORGANIZATION': 0.58816970695137}
8899,London,LOCATION,{'LOCATION': 0.93908875732443}
8901,1840,DATE,{'DATE': 0.85454094361279}
8906,Augustus Moran,PERSON,{'PERSON': 0.9989258216201}
8909,C.B.,PERSON,{'PERSON': 0.61357640011076}
