docTokenBegin,text,ner,nerConfidences
6889,She,PERSON,
6901,her,PERSON,
6905,she,PERSON,
6925,London,LOCATION,{'LOCATION': 0.98611890721922}
6913,He,PERSON,
6915,her,PERSON,
6917,his,PERSON,
6920,his,PERSON,
6923,his,PERSON,
6929,she,PERSON,
6933,she,PERSON,
6950,him,PERSON,
6967,June,DATE,{'DATE': 0.99692708698958}
6972,July,DATE,{'DATE': 0.97354230518403}
6978,January,DATE,{'DATE': 0.99748057356915}
6985,she,PERSON,
7000,she,PERSON,
7013,her,PERSON,
7016,she,PERSON,
7029,Lady Brackenstall,PERSON,{'PERSON': 0.6231754841866}
7060,her,PERSON,
7090,Holmes,PERSON,{'PERSON': 0.99677638347375}
7108,Lady Brackenstall,PERSON,{'PERSON': 0.93221388209847}
7094,his,PERSON,
7177,Mr. Holmes,PERSON,
7186,Lady Brackenstall,PERSON,{'PERSON': 0.80254184791737}
7230,Holmes,LOCATION,{'LOCATION': 0.49651993895091}
7247,Theresa,PERSON,{'PERSON': 0.92910530780746}
7264,Holmes,PERSON,{'PERSON': 0.94172935435054}
7267,his,PERSON,
7292,Lady Brackenstall,PERSON,{'PERSON': 0.67987528305363}
7312,her,PERSON,
7339,Holmes,PERSON,{'PERSON': 0.9939543361286}
7341,his,PERSON,
7345,his,PERSON,
7354,he,PERSON,
7405,Holmes,PERSON,{'PERSON': 0.94724769245914}
7425,Stanley Hopkins,PERSON,{'ORGANIZATION': 0.87026131548752}
7419,he,PERSON,
7458,Hopkins,PERSON,{'PERSON': 0.91217188383189}
7469,he,PERSON,
7477,him,PERSON,
7497,Adelaide-Southampton,LOCATION,{'LOCATION': 0.72308233255772}
7508,Pall Mall,LOCATION,{'LOCATION': 0.8540336999414}
7525,South Australia,LOCATION,{'LOCATION': 0.98797432683086}
7528,England,LOCATION,{'LOCATION': 0.999193296667}
7540,Holmes,PERSON,{'PERSON': 0.96524153966098}
7553,he,PERSON,
7563,he,PERSON,
7567,June of '95,DATE,{'DATE': 0.55120142412931}
7584,Rock of Gibraltar,LOCATION,{'LOCATION': 0.42323145224566}
7602,Miss Fraser,PERSON,
7605,Adelaide,LOCATION,{'LOCATION': 0.91067996934056}
7608,her,PERSON,
7616,her,PERSON,
7626,Australia,LOCATION,{'LOCATION': 0.99782965428122}
7634,Suez Canal,LOCATION,{'LOCATION': 0.91841310202319}
7623,her,PERSON,
7644,'95,DATE,{'DATE': 0.98380379732419}
7637,Her,PERSON,
7655,Mr. Jack Croker,PERSON,
7675,Bass Rock,LOCATION,{'LOCATION': 0.8999512042605}
7685,Southampton,LOCATION,{'LOCATION': 0.58087401364087}
7690,Sydenham,LOCATION,{'LOCATION': 0.99775679363047}
7687,He,PERSON,
7693,he,PERSON,
7710,him,PERSON,
7714,Mr. Holmes,PERSON,
7721,him,PERSON,
7731,his,PERSON,
7736,His,PERSON,
7751,him,PERSON,
7755,his,PERSON,
7758,he,PERSON,
7774,his,PERSON,
7802,Holmes,PERSON,{'PERSON': 0.98972547854343}
7808,Adelaide-Southampton,LOCATION,{'LOCATION': 0.82250492282932}
7817,Scotland Yard,LOCATION,{'LOCATION': 0.90308698718092}
7814,he,PERSON,
7824,he,PERSON,
7827,his,PERSON,
7830,his,PERSON,
7846,Charing Cross,ORGANIZATION,{'ORGANIZATION': 0.90064020904947}
7865,Baker Street,LOCATION,{'LOCATION': 0.80817459969334}
7841,he,PERSON,
7879,Watson,PERSON,{'PERSON': 0.9668227586606}
7883,he,PERSON,
7903,him,PERSON,
7928,he,PERSON,
7932,his,PERSON,
7951,England,LOCATION,{'LOCATION': 0.99907318527201}
7977,Stanley Hopkins,PERSON,{'PERSON': 0.98981407579886}
7987,him,PERSON,
7998,Mr. Holmes,PERSON,
8199,French,MISC,{'MISC': 0.99999875075018}
8246,Stanley Hopkins,PERSON,{'PERSON': 0.88158245512252}
8302,Mr. Holmes,PERSON,
8387,Mr. Holmes,PERSON,
8391,Randall,PERSON,{'PERSON': 0.93421955540252}
8396,New York,LOCATION,{'LOCATION': 0.99934889203917}
8398,this morning,TIME,{'TIME': 0.98974426993263}
8406,Hopkins,PERSON,{'PERSON': 0.90789213688785}
8421,Kent,LOCATION,{'LOCATION': 0.75004704721302}
8431,Mr. Holmes,PERSON,
8447,Randalls,LOCATION,{'LOCATION': 0.99070537839268}
8484,Mr. Holmes,PERSON,
8540,Mr. Holmes,PERSON,
8608,Holmes,PERSON,{'PERSON': 0.99127001083364}
8615,He,PERSON,
8618,his,PERSON,
8622,his,PERSON,
8634,he,PERSON,
8637,his,PERSON,
8645,Watson,PERSON,{'PERSON': 0.97061168576765}
8670,Stanley Hopkins,PERSON,{'PERSON': 0.76352088775843}
8689,Watson,PERSON,{'PERSON': 0.98110273510449}
8706,he,PERSON,
8720,he,PERSON,
8724,He,PERSON,
8730,he,PERSON,
8735,his,PERSON,
8746,him,PERSON,
8827,He,PERSON,
8872,He,PERSON,
8877,him,PERSON,
8881,he,PERSON,
8901,Croker,PERSON,{'PERSON': 0.96291654967464}
9012,Holmes,PERSON,{'PERSON': 0.97644994513318}
9006,him,PERSON,
9020,Croker,PERSON,{'PERSON': 0.98684114533523}
9105,Abbey Grange,LOCATION,
9107,last night,TIME,{'TIME': 0.94075232362967}
9168,he,PERSON,
9170,his,PERSON,
9173,his,PERSON,
9188,he,PERSON,
9257,he,PERSON,
9265,he,PERSON,
