docTokenBegin,text,ner,nerConfidences
4985,He,PERSON,
5001,he,PERSON,
5018,his,PERSON,
5022,him,PERSON,
5028,He,PERSON,
5032,his,PERSON,
5063,England,LOCATION,{'LOCATION': 0.99989591735041}
5104,East Anglia,LOCATION,{'LOCATION': 0.98438533526433}
5114,German Ocean,LOCATION,{'LOCATION': 0.59036820919932}
5123,Norfolk,LOCATION,{'LOCATION': 0.9807140148673}
5131,his,PERSON,
5151,Ridling Thorpe Manor,PERSON,{'PERSON': 0.91866894383676}
5157,he,PERSON,
5230,Martin,PERSON,{'PERSON': 0.99761951950466}
5234,Norfolk Constabulary,ORGANIZATION,{'ORGANIZATION': 0.62489832985425}
5225,He,PERSON,
5238,he,PERSON,
5243,he,PERSON,
5254,Mr. Holmes,PERSON,
5264,this morning,TIME,{'TIME': 0.9630481403871}
5274,London,LOCATION,{'LOCATION': 0.99908312938787}
5339,Holmes,PERSON,{'PERSON': 0.97219668793336}
5417,Mr. Holmes,PERSON,
5453,Martin,PERSON,{'PERSON': 0.99976113515404}
5466,his,PERSON,
5496,Mrs. Hilton Cubitt,PERSON,
5503,he,PERSON,
5506,her,PERSON,
5524,her,PERSON,
5535,she,PERSON,
5545,she,PERSON,
5553,he,PERSON,
5593,Mr. Hilton Cubitt,PERSON,
5608,he,PERSON,
5611,her,PERSON,
5618,she,PERSON,
5637,he,PERSON,
5643,Holmes,PERSON,{'PERSON': 0.95420626106334}
5658,her,PERSON,
5726,Saunders,PERSON,{'PERSON': 0.71781435302645}
5732,she,PERSON,
5742,Mrs. King,PERSON,
5740,She,PERSON,
5800,Holmes,PERSON,{'PERSON': 0.9799092647362}
5811,his,PERSON,
5817,his,PERSON,
5831,his,PERSON,
5840,he,PERSON,
5854,Martin,PERSON,{'PERSON': 0.99907855011621}
5923,Mrs. King,PERSON,
5929,Saunders,PERSON,{'PERSON': 0.63385654078087}
5958,his,PERSON,
5967,He,PERSON,
5975,his,PERSON,
5980,her,PERSON,
5987,She,PERSON,
5996,her,PERSON,
6003,She,PERSON,
6086,her,PERSON,
6090,she,PERSON,
6092,her,PERSON,
6099,She,PERSON,
6103,her,PERSON,
6106,he,PERSON,
6108,his,PERSON,
6114,his,PERSON,
6169,Martin,PERSON,{'PERSON': 0.99665990012899}
6196,Holmes,PERSON,{'PERSON': 0.96675870661848}
6237,Holmes,PERSON,{'PERSON': 0.99829047201836}
6239,his,PERSON,
6320,His,PERSON,
6325,he,PERSON,
6339,him,PERSON,
6348,his,PERSON,
6355,His,PERSON,
6372,his,PERSON,
6378,his,PERSON,
6391,her,PERSON,
6397,her,PERSON,
6418,Holmes,PERSON,{'PERSON': 0.99032516580589}
6449,Mr. Cubitt,PERSON,
6525,Holmes,PERSON,{'PERSON': 0.98722473770718}
6548,He,PERSON,
6554,his,PERSON,
6584,George,PERSON,{'PERSON': 0.84224423603296}
6652,he,PERSON,
6673,Sherlock Holmes,PERSON,{'PERSON': 0.99950602787775}
6681,Martin,PERSON,{'PERSON': 0.99918573449841}
6955,Holmes,PERSON,{'PERSON': 0.98026657350785}
6975,England,LOCATION,{'LOCATION': 0.85558538753023}
7005,Holmes,PERSON,{'PERSON': 0.98348886211828}
7008,he,PERSON,
7060,Mrs. King,PERSON,
7071,Mrs. King,PERSON,
7179,Martin,PERSON,{'PERSON': 0.99969380551514}
7270,Holmes,PERSON,{'PERSON': 0.97821545367656}
7294,he,PERSON,
7312,he,PERSON,
7333,Martin,PERSON,{'PERSON': 0.99972132645872}
7360,Holmes,PERSON,{'PERSON': 0.88988161076214}
7350,his,PERSON,
7391,Holmes,PERSON,{'PERSON': 0.98884053068091}
7366,he,PERSON,
7373,his,PERSON,
7379,he,PERSON,
7401,he,PERSON,
7466,Mr. Holmes,PERSON,
7531,last night,TIME,{'TIME': 0.9838013600926}
7606,East Ruston,LOCATION,{'LOCATION': 0.99309763020349}
7648,Holmes,PERSON,{'PERSON': 0.99096100734577}
7660,his,PERSON,
7673,he,PERSON,
7685,Elrige,PERSON,{'PERSON': 0.65176435936431}
7690,He,PERSON,
7693,his,PERSON,
7708,him,PERSON,
7709,he,PERSON,
7721,he,PERSON,
7760,him,PERSON,
7779,Holmes,PERSON,{'PERSON': 0.98321165063372}
7789,Mr. Abe Slaney,PERSON,
7793,Elrige,PERSON,{'PERSON': 0.44782579671291}
7797,East Ruston,LOCATION,{'LOCATION': 0.98720566864454}
7800,Norfolk,LOCATION,{'LOCATION': 0.99146725427793}
7809,Holmes,PERSON,{'PERSON': 0.99353495287099}
7870,Watson,LOCATION,{'LOCATION': 0.69964364318512}
7914,Sherlock Holmes,PERSON,{'PERSON': 0.99960573676946}
7917,his,PERSON,
7931,Mrs. Hilton Cubitt,PERSON,
7941,her,PERSON,
7945,he,PERSON,
7958,He,PERSON,
7970,he,PERSON,
8020,his,PERSON,
8052,Holmes,PERSON,{'PERSON': 0.98362014042696}
8055,his,PERSON,
8067,him,PERSON,
8088,Watson,PERSON,{'PERSON': 0.9982346690866}
8139,Mr. Hilton Cubitt,PERSON,
8147,Baker Street,LOCATION,{'LOCATION': 0.99832430573317}
8151,He,PERSON,
8367,English,MISC,{'MISC': 0.99994440151746}
8500,English,MISC,{'MISC': 0.99999584088438}
8615,Mr. Hilton Cubitt,PERSON,
8618,he,PERSON,
8829,ELSIE,PERSON,{'PERSON': 0.68000704849308}
8806,her,PERSON,
8859,Elsie,PERSON,{'PERSON': 0.72984969785494}
9040,SLANE,PERSON,{'PERSON': 0.60356624984652}
9056,ABE SLANEY,PERSON,{'PERSON': 0.62294115919467}
9125,Martin,PERSON,{'PERSON': 0.99914294215722}
9182,Abe Slaney,PERSON,{'PERSON': 0.99013706652588}
9186,American,MISC,{'MISC': 0.99998938505207}
9189,Abe,PERSON,{'PERSON': 0.99012516523042}
9192,American,MISC,{'MISC': 0.99999796689817}
9200,America,LOCATION,{'LOCATION': 0.96271649017431}
9234,her,PERSON,
9237,her,PERSON,
9241,her,PERSON,
9244,her,PERSON,
9259,Wilson Hargreave,PERSON,{'PERSON': 0.99787568389936}
9264,New York Police Bureau,ORGANIZATION,{'ORGANIZATION': 0.99509249654492}
9280,London,LOCATION,{'LOCATION': 0.97161798859636}
9290,Abe Slaney,PERSON,{'PERSON': 0.999145825077}
9285,him,PERSON,
9295,him,PERSON,
9308,Chicago,LOCATION,{'LOCATION': 0.99738807259273}
9299,his,PERSON,
9321,Hilton Cubitt,PERSON,{'PERSON': 0.92419339195576}
9329,Slaney,PERSON,{'PERSON': 0.9872940469482}
9319,his,PERSON,
9341,ELSIE,PERSON,{'PERSON': 0.76480873461086}
9380,Chicago,LOCATION,{'LOCATION': 0.97316174705161}
9386,he,PERSON,
9391,his,PERSON,
9401,Norfolk,LOCATION,{'LOCATION': 0.98222266347546}
9409,Watson,PERSON,{'PERSON': 0.9995863310027}
9485,Abe Slaney,PERSON,{'PERSON': 0.99712571036897}
9490,Elrige,ORGANIZATION,{'ORGANIZATION': 0.43403281133279}
9500,he,PERSON,
9503,his,PERSON,
9527,He,PERSON,
9560,him,PERSON,
9566,him,PERSON,
9576,he,PERSON,
9587,him,PERSON,
9596,Mr. Holmes,PERSON,
9601,he,PERSON,
9607,him,PERSON,
9616,his,PERSON,
9620,him,PERSON,
9639,Sherlock Holmes,PERSON,{'PERSON': 0.99974126107644}
9698,Panama,LOCATION,{'LOCATION': 0.98852558547048}
9678,He,PERSON,
9719,he,PERSON,
9722,He,PERSON,
9733,him,PERSON,
9738,his,PERSON,
9755,Holmes,PERSON,{'PERSON': 0.97462300048278}
9831,Holmes,PERSON,{'PERSON': 0.9736430900427}
9839,Martin,PERSON,{'PERSON': 0.99066079491773}
9836,his,PERSON,
9844,his,PERSON,
9861,he,PERSON,
9864,he,PERSON,
9868,He,PERSON,
9886,he,PERSON,
9927,Mrs. Hilton Cubitt,PERSON,
9936,she,PERSON,
9946,she,PERSON,
9957,Mrs. Hilton Cubitt,PERSON,
9991,he,PERSON,
9999,he,PERSON,
10005,she,PERSON,
10012,Elsie,PERSON,{'PERSON': 0.93822415481744}
10018,her,PERSON,
10033,her,PERSON,
10045,she,PERSON,
10052,She,PERSON,
10061,her,PERSON,
10066,He,PERSON,
10078,his,PERSON,
10081,his,PERSON,
10088,he,PERSON,
10093,he,PERSON,
10095,his,PERSON,
10122,he,PERSON,
10130,he,PERSON,
10132,his,PERSON,
10164,her,PERSON,
10184,her,PERSON,
10191,her,PERSON,
10193,She,PERSON,
10204,Englishman,MISC,{'MISC': 0.99983543808763}
10206,he,PERSON,
10222,her,PERSON,
10252,Holmes,PERSON,{'PERSON': 0.98011273006349}
10235,She,PERSON,
10242,she,PERSON,
10260,America,LOCATION,{'LOCATION': 0.9045146372692}
10272,England,LOCATION,{'LOCATION': 0.99988011504855}
10257,She,PERSON,
10266,she,PERSON,
10276,her,PERSON,
10279,her,PERSON,
10282,her,PERSON,
10287,her,PERSON,
10292,her,PERSON,
10298,she,PERSON,
10310,she,PERSON,
10329,his,PERSON,
10342,Mr. Abe Slaney,PERSON,
10359,Elsie,PERSON,{'PERSON': 0.9963364512187}
10372,American,MISC,{'MISC': 0.99952274020683}
10374,He,PERSON,
10378,his,PERSON,
10388,his,PERSON,
10398,he,PERSON,
10407,his,PERSON,
10444,He,PERSON,
10506,Holmes,PERSON,{'PERSON': 0.98366559155761}
10518,Norwich,LOCATION,{'LOCATION': 0.82839042025514}
10520,Mr. Slaney,PERSON,
10546,Mrs. Hilton Cubitt,PERSON,
10559,her,PERSON,
10581,her,PERSON,
10591,her,PERSON,
10602,she,PERSON,
10614,his,PERSON,
10628,American,MISC,{'MISC': 0.99996058022499}
10678,British,MISC,{'MISC': 0.99999453095177}
10682,Slaney,PERSON,{'PERSON': 0.99931183957938}
10684,his,PERSON,
10695,he,PERSON,
10715,she,PERSON,
10729,Chicago,LOCATION,{'LOCATION': 0.99798326003857}
10732,Elsie,PERSON,{'PERSON': 0.98102957026774}
10750,Patrick,PERSON,{'PERSON': 0.96145306293394}
10742,He,PERSON,
10754,he,PERSON,
10781,Elsie,PERSON,{'PERSON': 0.98692226766803}
10819,London,LOCATION,{'LOCATION': 0.9943996158849}
10789,she,PERSON,
10797,she,PERSON,
10805,her,PERSON,
10809,she,PERSON,
10821,She,PERSON,
10829,she,PERSON,
10847,she,PERSON,
10867,Englishman,MISC,{'MISC': 0.99996900802289}
10863,her,PERSON,
10876,she,PERSON,
10882,her,PERSON,
10908,she,PERSON,
10960,Elsie,PERSON,{'PERSON': 0.9871635877559}
10966,she,PERSON,
10973,she,PERSON,
10996,her,PERSON,
10998,She,PERSON,
11016,her,PERSON,
