docTokenBegin,text,ner,nerConfidences
7038,Holmes,PERSON,{'PERSON': 0.97452904396414}
7093,Mr. Rucastle,PERSON,
7140,Mr. Rucastle,PERSON,
7153,he,PERSON,
7207,Carlo,PERSON,{'PERSON': 0.644572630893}
7220,Toller,PERSON,{'PERSON': 0.90762342268269}
7214,him,PERSON,
7234,him,PERSON,
7238,him,PERSON,
7251,he,PERSON,
7259,Toller,PERSON,{'PERSON': 0.99145589596568}
7261,him,PERSON,
7272,he,PERSON,
7274,his,PERSON,
7336,morning,TIME,{'TIME': 0.6308915930777}
7342,moonlight night,TIME,{'TIME': 0.97597375334696}
7493,London,LOCATION,{'LOCATION': 0.99880957702731}
7791,Rucastles,PERSON,{'PERSON': 0.49436816275859}
7824,Mr. Holmes,PERSON,
7896,Mr. Rucastle,PERSON,
7904,his,PERSON,
7907,his,PERSON,
7914,his,PERSON,
7918,him,PERSON,
7935,His,PERSON,
7940,his,PERSON,
7954,his,PERSON,
7959,He,PERSON,
8056,Mr. Rucastle,PERSON,
8077,he,PERSON,
8110,him,PERSON,
8151,He,PERSON,
8180,he,PERSON,
8221,He,PERSON,
8234,his,PERSON,
8237,he,PERSON,
8256,Mr. Holmes,PERSON,
8387,Mr. Rucastle,PERSON,
8391,Toller,PERSON,{'PERSON': 0.99580745209667}
8393,his,PERSON,
8408,him,PERSON,
8416,him,PERSON,
8422,he,PERSON,
8431,he,PERSON,
8456,he,PERSON,
8464,Mrs. Rucastle,PERSON,
8751,Mr. Holmes,PERSON,
8800,Mr. Rucastle,PERSON,
8814,he,PERSON,
8874,his,PERSON,
8893,his,PERSON,
8902,He,PERSON,
8913,him,PERSON,
8971,he,PERSON,
9035,He,PERSON,
9093,he,PERSON,
9137,him,PERSON,
9163,Mr. Holmes,PERSON,
9310,Toller,PERSON,{'PERSON': 0.99787262659129}
9326,he,PERSON,
9349,him,PERSON,
9383,Winchester,LOCATION,{'LOCATION': 0.73381993828158}
9384,this morning,TIME,{'TIME': 0.88799645836475}
9399,Mrs. Rucastle,PERSON,
9433,Mr. Holmes,PERSON,
9463,Holmes,PERSON,{'PERSON': 0.98069064680631}
9486,his,PERSON,
9489,his,PERSON,
9501,his,PERSON,
9506,Toller,PERSON,{'PERSON': 0.84155427836303}
9511,he,PERSON,
9522,Mrs. Rucastle,PERSON,
9519,his,PERSON,
9525,she,PERSON,
9530,him,PERSON,
9593,Miss Hunter,PERSON,
9663,Toller,PERSON,{'PERSON': 0.98924395144964}
9675,Mrs. Toller,PERSON,
9688,her,PERSON,
9702,her,PERSON,
9779,Miss Alice Rucastle,PERSON,
9795,America,LOCATION,{'LOCATION': 0.98200770220805}
9805,her,PERSON,
9818,Hers,PERSON,
9831,she,PERSON,
9855,her,PERSON,
9910,Miss Rucastle,PERSON,
9868,hers,PERSON,
9871,her,PERSON,
9889,her,PERSON,
9891,he,PERSON,
9899,he,PERSON,
9918,she,PERSON,
9922,his,PERSON,
9934,him,PERSON,
9940,her,PERSON,
9981,Watson,PERSON,{'PERSON': 0.97232593871518}
10051,he,PERSON,
10055,his,PERSON,
10066,his,PERSON,
10092,Mr. Holmes,PERSON,
10242,Miss Hunter,MISC,{'MISC': 0.97550223128296}
10262,Holmes,PERSON,{'PERSON': 0.95420626106334}
10276,Mrs. Toller,PERSON,
10284,she,PERSON,
10287,Her,PERSON,
10306,Mr. Rucastle,PERSON,
10298,his,PERSON,
10320,Holmes,PERSON,{'PERSON': 0.95729358227932}
10368,Miss Hunter,PERSON,
10373,Holmes,PERSON,{'PERSON': 0.98047780457914}
10384,he,PERSON,
10407,Holmes,PERSON,{'PERSON': 0.98663854996221}
10425,he,PERSON,
10431,Miss Hunter,PERSON,{'PERSON': 0.72173470478117}
10445,Watson,PERSON,{'PERSON': 0.95485010134449}
10534,Holmes,PERSON,{'PERSON': 0.94836851311475}
10541,Miss Hunter,PERSON,
10548,his,PERSON,
10568,he,PERSON,
10573,He,PERSON,
10587,he,PERSON,
