docTokenBegin,text,ner,nerConfidences
10352,He,PERSON,
10358,him,PERSON,
10360,His,PERSON,
10392,Holmes,PERSON,{'PERSON': 0.98675323303381}
10397,his,PERSON,
10447,Holmes,PERSON,{'PERSON': 0.9922420578516}
10467,He,PERSON,
10481,his,PERSON,
10485,his,PERSON,
10496,Watson,PERSON,{'PERSON': 0.99574862514053}
10517,Daily Telegraph,ORGANIZATION,{'ORGANIZATION': 0.80089093375416}
10622,Finally:,MISC,{'MISC': 0.9096586703957}
10625,Monday,DATE,{'DATE': 0.99166245832492}
10626,night,TIME,{'TIME': 0.78989529873627}
10658,Watson,PERSON,{'PERSON': 0.96994462527538}
10674,He,PERSON,
10681,his,PERSON,
10688,he,PERSON,
10691,his,PERSON,
10717,Watson,PERSON,{'PERSON': 0.92976680312486}
10730,Daily Telegraph,ORGANIZATION,{'ORGANIZATION': 0.93802595918586}
10746,Mycroft Holmes,PERSON,{'PERSON': 0.99877127921506}
10749,Lestrade,PERSON,{'PERSON': 0.7568699941786}
10760,Sherlock Holmes,PERSON,{'PERSON': 0.99163709707504}
10776,his,PERSON,
10794,Mr. Holmes,PERSON,
10799,he,PERSON,
10837,England,LOCATION,{'LOCATION': 0.99642211108252}
10845,Watson,PERSON,{'PERSON': 0.99165945888301}
10863,Mycroft,PERSON,{'PERSON': 0.98982024119038}
10869,Sherlock,PERSON,{'PERSON': 0.90992494923181}
10883,Holmes,PERSON,{'PERSON': 0.97375171946408}
10899,Pierrot,PERSON,{'PERSON': 0.76710486176784}
10949,George,PERSON,{'PERSON': 0.58709666978372}
10953,Lestrade,PERSON,
10957,he,PERSON,
10963,him,PERSON,
10994,Caulfield Gardens,LOCATION,{'LOCATION': 0.99075422388218}
11015,Sherlock Holmes,PERSON,{'PERSON': 0.99782439722614}
11018,his,PERSON,
11022,his,PERSON,
11030,his,PERSON,
11037,he,PERSON,
11042,he,PERSON,
11075,Lassus,PERSON,{'PERSON': 0.8864988989868}
11060,he,PERSON,
11067,he,PERSON,
11157,Lestrade,PERSON,{'PERSON': 0.6220011924991}
11159,Mycroft,PERSON,{'PERSON': 0.98872606858498}
11168,Gloucester Road Station,LOCATION,{'LOCATION': 0.99278567640228}
11176,Oberstein,PERSON,{'PERSON': 0.97989866315337}
11184,night before,TIME,{'TIME': 0.41136027687259}
11195,Mycroft Holmes,PERSON,{'PERSON': 0.98110661537297}
11260,Lestrade,PERSON,{'PERSON': 0.53633291195029}
11262,Mycroft,PERSON,{'PERSON': 0.96651902519279}
11277,Holmes,PERSON,{'PERSON': 0.98877887912152}
11283,his,PERSON,
11295,He,PERSON,
11297,his,PERSON,
11305,He,PERSON,
11311,he,PERSON,
11343,Holmes,PERSON,{'PERSON': 0.64128325052005}
11364,He,PERSON,
11378,him,PERSON,
11379,he,PERSON,
11392,him,PERSON,
11405,Holmes,PERSON,{'PERSON': 0.98401930409161}
11408,him,PERSON,
11423,he,PERSON,
11425,him,PERSON,
11431,him,PERSON,
11449,Holmes,PERSON,{'PERSON': 0.99809909040067}
11442,his,PERSON,
11452,his,PERSON,
11461,him,PERSON,
11510,Valentine Walter,PERSON,{'PERSON': 0.99284042710372}
11476,his,PERSON,
11483,his,PERSON,
11486,his,PERSON,
11491,his,PERSON,
11513,Holmes,PERSON,{'PERSON': 0.97482163001638}
11531,Watson,PERSON,{'PERSON': 0.96516162354391}
11535,he,PERSON,
11553,he,PERSON,
11557,Mycroft,PERSON,{'PERSON': 0.96532099019184}
11568,James Walter,PERSON,{'PERSON': 0.99998637524506}
11575,Submarine Department,ORGANIZATION,{'ORGANIZATION': 0.9956322864743}
11590,He,PERSON,
11602,his,PERSON,
11626,him,PERSON,
11636,his,PERSON,
11639,his,PERSON,
11648,his,PERSON,
11658,he,PERSON,
11667,Mr. Oberstein,PERSON,
11677,Walter,PERSON,{'PERSON': 0.98945128914038}
11681,Holmes,PERSON,{'PERSON': 0.9881675377658}
11686,English,MISC,{'MISC': 0.99999989681459}
11706,Oberstein,PERSON,{'PERSON': 0.98537443653178}
