docTokenBegin,text,ner,nerConfidences
8779,Holmes,PERSON,{'PERSON': 0.98734994647371}
8886,he,PERSON,
8965,He,PERSON,
8967,his,PERSON,
8996,Hatherley,PERSON,{'PERSON': 0.49060066504296}
9051,Bradstreet,PERSON,
9078,Holmes,PERSON,{'PERSON': 0.98362813556473}
9217,Eyford Station,LOCATION,{'LOCATION': 0.93667907475674}
9258,Bradstreet,PERSON,{'ORGANIZATION': 0.42795938162241}
9326,Becher,PERSON,{'PERSON': 0.99970422001922}
9343,Becher,PERSON,{'PERSON': 0.99972298804587}
9345,German,MISC,{'MISC': 0.99999711709262}
9371,Becher,PERSON,{'PERSON': 0.99989273223022}
9374,Englishman,MISC,{'MISC': 0.99986170710918}
9394,he,PERSON,
9400,him,PERSON,
9415,he,PERSON,
9426,him,PERSON,
9438,his,PERSON,
9506,Hatherley,PERSON,{'PERSON': 0.64058673908274}
9551,Holmes,PERSON,{'PERSON': 0.96138108711376}
9622,last night,TIME,{'TIME': 0.97131150760477}
9643,Holmes,PERSON,{'PERSON': 0.99647108010631}
9671,German,MISC,{'MISC': 0.99999306030404}
9676,Englishman,MISC,{'MISC': 0.99644709566097}
9714,Holmes,PERSON,{'PERSON': 0.98551533760034}
9884,he,PERSON,
9886,his,PERSON,
9910,He,PERSON,
9945,Englishman,MISC,{'MISC': 0.99795006350391}
9954,his,PERSON,
9991,London,LOCATION,{'LOCATION': 0.99912679734673}
10030,Holmes,PERSON,{'PERSON': 0.96734056114691}
