docTokenBegin,text,ner,nerConfidences
4811,Holmes,PERSON,{'PERSON': 0.98467821454276}
4891,Hoffman,PERSON,{'PERSON': 0.98550802215616}
4933,Holmes,PERSON,{'PERSON': 0.99342071935222}
4938,his,PERSON,
4944,he,PERSON,
4983,Merton,PERSON,{'PERSON': 0.94730955024596}
4986,his,PERSON,
4990,him,PERSON,
4994,he,PERSON,
5002,He,PERSON,
5017,he,PERSON,
5042,Ikey Sanders,PERSON,{'PERSON': 0.89382499768139}
5051,He,PERSON,
5055,he,PERSON,
5060,him,PERSON,
5115,He,PERSON,
5126,he,PERSON,
5135,he,PERSON,
5165,he,PERSON,
5168,he,PERSON,
5193,Tut,PERSON,{'PERSON': 0.51882342927708}
5218,Madame Tussaud,ORGANIZATION,{'ORGANIZATION': 0.88149877415785}
5231,him,PERSON,
5264,He,PERSON,
5276,he,PERSON,
5282,he,PERSON,
5291,him,PERSON,
5322,Merton,PERSON,{'PERSON': 0.97578717256901}
5324,his,PERSON,
5331,He,PERSON,
5340,him,PERSON,
5344,his,PERSON,
5359,his,PERSON,
5363,He,PERSON,
5372,him,PERSON,
5396,he,PERSON,
5455,Merton,PERSON,{'PERSON': 0.93452751746334}
5502,he,PERSON,
5532,England,LOCATION,{'LOCATION': 0.99936471962622}
5542,Amsterdam,LOCATION,{'LOCATION': 0.99968254235252}
5544,Sunday,DATE,{'DATE': 0.99917823092117}
5550,Van Seddar,PERSON,{'PERSON': 0.80818028561308}
5546,He,PERSON,
5557,Van Seddar,PERSON,{'PERSON': 0.99486122594752}
5566,He,PERSON,
5571,he,PERSON,
5596,him,PERSON,
5612,he,PERSON,
5647,he,PERSON,
5674,Holmes,PERSON,{'PERSON': 0.90683177425697}
5677,he,PERSON,
5684,him,PERSON,
5699,he,PERSON,
5710,him,PERSON,
5739,Holland,LOCATION,{'LOCATION': 0.99887862280746}
5717,him,PERSON,
5727,he,PERSON,
5757,Sam Merton,PERSON,{'PERSON': 0.99928197856357}
5770,Dutchman,MISC,{'MISC': 0.99982162141509}
5776,him,PERSON,
5785,him,PERSON,
5801,Liverpool,LOCATION,{'LOCATION': 0.9616460735811}
5795,him,PERSON,
5823,Liverpool,LOCATION,{'LOCATION': 0.7479055206089}
5817,he,PERSON,
5878,Whitehall,ORGANIZATION,{'ORGANIZATION': 0.75809959217914}
5909,his,PERSON,
5920,him,PERSON,
5960,Sam,PERSON,{'PERSON': 0.9984148532179}
6002,Holmes,PERSON,{'PERSON': 0.9396984413926}
6017,He,PERSON,
6026,his,PERSON,
6050,Holmes,PERSON,{'PERSON': 0.964872163814}
6102,his,PERSON,
6115,he,PERSON,
6202,Holmes,PERSON,{'PERSON': 0.98897723596857}
6224,Holmes,PERSON,{'PERSON': 0.98612779185437}
6217,him,PERSON,
6231,Sam Merton,PERSON,{'PERSON': 0.99924482677286}
6257,he,PERSON,
6270,he,PERSON,
6297,Holmes,PERSON,{'PERSON': 0.99282734434997}
6339,Watson,PERSON,{'PERSON': 0.98599909387212}
6342,Holmes,PERSON,{'PERSON': 0.96513728236386}
6345,him,PERSON,
6352,his,PERSON,
6364,Billy,PERSON,{'PERSON': 0.83691156629651}
6366,his,PERSON,
6373,Cantlemere,PERSON,{'PERSON': 0.65993533379204}
6383,Billy,PERSON,{'PERSON': 0.99170033343769}
6380,him,PERSON,
6399,Holmes,PERSON,{'PERSON': 0.98201153302312}
6402,He,PERSON,
6420,him,PERSON,
6431,He,PERSON,
6461,mid-Victorian,MISC,{'MISC': 0.97099103802762}
6478,Holmes,PERSON,{'PERSON': 0.92199530229138}
6495,Cantlemere,PERSON,{'PERSON': 0.79449515391863}
6533,Holmes,PERSON,{'PERSON': 0.99039690683982}
6535,his,PERSON,
6550,Watson,PERSON,{'PERSON': 0.9999854643504}
6565,Lordship,MISC,{'MISC': 0.82455288445634}
6564,His,PERSON,
6646,Mr. Holmes,PERSON,
6643,his,PERSON,
6821,him,PERSON,
6831,Holmes,PERSON,{'PERSON': 0.99095886928889}
6845,Watson,PERSON,{'PERSON': 0.99853421087752}
6836,he,PERSON,
6842,his,PERSON,
6872,Cantlemere,PERSON,{'PERSON': 0.88747622740675}
6885,his,PERSON,
6896,Mr. Holmes,PERSON,
7002,Holmes,PERSON,{'PERSON': 0.99340020883775}
7006,his,PERSON,
7025,he,PERSON,
7119,his,PERSON,
7132,Mr. Holmes,PERSON,
7141,Cantlemere,PERSON,{'PERSON': 0.71156798368922}
7148,Holmes,PERSON,{'PERSON': 0.88745197958875}
7218,him,PERSON,
7244,Mr. Holmes,PERSON,
7304,Cantlemere,PERSON,{'PERSON': 0.79450182258901}
7332,Billy,PERSON,{'PERSON': 0.98787366793649}
7338,Lordship,MISC,{'MISC': 0.36146984057674}
7343,Mrs. Hudson,PERSON,
7337,his,PERSON,
7351,she,PERSON,
