docTokenBegin,text,ner,nerConfidences
7216,Cambridge,LOCATION,{'LOCATION': 0.99479734229071}
7225,Leslie Armstrong,PERSON,{'PERSON': 0.99947730000111}
7240,Holmes,PERSON,{'PERSON': 0.9879357324753}
7247,he,PERSON,
7261,him,PERSON,
7265,His,PERSON,
7269,his,PERSON,
7278,he,PERSON,
7286,him,PERSON,
7293,he,PERSON,
7314,Watson,PERSON,{'PERSON': 0.94446304240149}
7432,He,PERSON,
7449,Watson,PERSON,{'PERSON': 0.93769514378494}
7472,Cambridge,LOCATION,{'LOCATION': 0.98735061146396}
7491,Chesterton,PERSON,{'PERSON': 0.52703710442598}
7493,Histon,LOCATION,{'LOCATION': 0.64861673933904}
7495,Waterbeach,LOCATION,{'LOCATION': 0.6306006951267}
7498,Oakington,LOCATION,{'LOCATION': 0.99546653731375}
7557,Pompey,PERSON,{'PERSON': 0.6657796635595}
7559,Jeremy Dixon,PERSON,{'PERSON': 0.99476081592721}
7562,Trinity College,ORGANIZATION,{'ORGANIZATION': 0.9947984727923}
7587,Overton,PERSON,{'PERSON': 0.92147165531735}
7607,Mr. Jeremy Dixon,PERSON,
7652,Oxford,LOCATION,{'ORGANIZATION': 0.92076440586348}
7688,International,ORGANIZATION,{'ORGANIZATION': 0.85227171513799}
7690,Godfrey Staunton,PERSON,{'PERSON': 0.97399191774752}
7742,Overton,PERSON,{'PERSON': 0.99057246898082}
7751,Holmes,PERSON,{'PERSON': 0.97809138896787}
7761,Armstrong,PERSON,{'PERSON': 0.99263353696326}
7779,Watson,PERSON,{'PERSON': 0.93177449751844}
7803,Holmes,PERSON,{'PERSON': 0.9375151750503}
7808,he,PERSON,
7814,his,PERSON,
7828,his,PERSON,
7842,his,PERSON,
7845,He,PERSON,
7930,Watson,PERSON,{'PERSON': 0.93007374974621}
7939,Armstrong,PERSON,{'PERSON': 0.9980101667531}
7961,him,PERSON,
7963,his,PERSON,
7987,he,PERSON,
7994,His,PERSON,
8007,him,PERSON,
8010,He,PERSON,
8015,he,PERSON,
8023,him,PERSON,
8062,Holmes,PERSON,{'PERSON': 0.98914054483576}
8069,he,PERSON,
8109,Pompey,PERSON,{'PERSON': 0.82529741923203}
8113,he,PERSON,
8116,Pompey,PERSON,{'PERSON': 0.73546481065387}
8131,his,PERSON,
8146,Pompey,PERSON,{'PERSON': 0.76621325338803}
8169,London,LOCATION,{'LOCATION': 0.91912271820405}
8202,He,PERSON,
8204,him,PERSON,
8236,his,PERSON,
8239,his,PERSON,
8269,Holmes,PERSON,{'PERSON': 0.99711280594965}
8294,this morning,TIME,{'TIME': 0.66669786915356}
8316,John,PERSON,{'PERSON': 0.97772648223903}
8319,Groat,PERSON,{'PERSON': 0.96537131965875}
8325,Armstrong,PERSON,{'PERSON': 0.98746206004682}
8337,Pompey,PERSON,{'PERSON': 0.78130141781786}
8334,he,PERSON,
8339,his,PERSON,
8351,he,PERSON,
8448,Holmes,PERSON,{'PERSON': 0.98964266940932}
8495,Trumpington,LOCATION,{'LOCATION': 0.97374263561642}
8505,Jove,PERSON,{'PERSON': 0.91052277324978}
8518,Watson,PERSON,{'PERSON': 0.76668255192196}
8540,Pompey,PERSON,{'PERSON': 0.73206066877212}
8528,He,PERSON,
8542,him,PERSON,
8566,Armstrong,PERSON,{'PERSON': 0.99495364468406}
8569,his,PERSON,
8573,his,PERSON,
8577,his,PERSON,
8596,he,PERSON,
8615,he,PERSON,
8630,Pompey,PERSON,{'PERSON': 0.64374078985405}
8658,Pompey,PERSON,{'PERSON': 0.98653025070228}
8690,Holmes,PERSON,{'PERSON': 0.97834987532622}
8749,Holmes,PERSON,{'PERSON': 0.98059795944658}
8755,he,PERSON,
8786,Jove,PERSON,{'PERSON': 0.6891896142134}
8796,Holmes,PERSON,{'PERSON': 0.93346979648552}
8812,he,PERSON,
8816,He,PERSON,
8851,Holmes,PERSON,{'PERSON': 0.97276839889103}
8857,him,PERSON,
8859,He,PERSON,
8892,Her,PERSON,
8931,his,PERSON,
8948,his,PERSON,
8965,Holmes,PERSON,{'PERSON': 0.98650846238821}
8954,he,PERSON,
8956,his,PERSON,
8960,he,PERSON,
8970,his,PERSON,
8976,Mr. Godfrey Staunton,PERSON,
8995,She,PERSON,
9006,he,PERSON,
9024,his,PERSON,
9027,Holmes,PERSON,{'PERSON': 0.99380251503008}
9076,Armstrong,PERSON,{'PERSON': 0.99738003632147}
9048,his,PERSON,
9051,his,PERSON,
9088,he,PERSON,
9146,Armstrong,PERSON,{'PERSON': 0.99898553542044}
9214,he,PERSON,
9235,Mount-James,PERSON,{'PERSON': 0.95095139536321}
9263,his,PERSON,
9343,Armstrong,PERSON,{'PERSON': 0.9995956514793}
9351,Holmes,PERSON,{'PERSON': 0.97674256956438}
9365,he,PERSON,
9420,Godfrey Staunton,PERSON,{'PERSON': 0.98218940606719}
9424,London,LOCATION,{'LOCATION': 0.99913211314344}
9434,his,PERSON,
9440,he,PERSON,
9443,She,PERSON,
9448,she,PERSON,
9456,she,PERSON,
9471,Godfrey,PERSON,{'PERSON': 0.99331124559235}
9490,his,PERSON,
9498,his,PERSON,
9510,him,PERSON,
9512,his,PERSON,
9524,him,PERSON,
9570,Godfrey,PERSON,{'PERSON': 0.97405417716994}
9566,his,PERSON,
9600,Trumpington,LOCATION,{'LOCATION': 0.60550517858953}
9617,his,PERSON,
9645,London,LOCATION,{'LOCATION': 0.99375393933873}
9640,he,PERSON,
9652,he,PERSON,
9664,his,PERSON,
9671,him,PERSON,
9678,he,PERSON,
9747,Godfrey,PERSON,{'PERSON': 0.95213141251268}
9711,him,PERSON,
9722,he,PERSON,
9741,he,PERSON,
9753,he,PERSON,
9777,her,PERSON,
9788,her,PERSON,
9795,Mr. Holmes,PERSON,
9816,Holmes,PERSON,{'PERSON': 0.99807418288333}
9826,Watson,PERSON,{'PERSON': 0.96650106420495}
9830,he,PERSON,
