docTokenBegin,text,ner,nerConfidences
4156,German,MISC,{'MISC': 0.99998847036518}
4144,he,PERSON,
4149,her,PERSON,
4162,Huxtable,PERSON,{'PERSON': 0.99988674866594}
4183,Holmes,PERSON,{'PERSON': 0.96231829670082}
4210,his,PERSON,
4217,his,PERSON,
4230,he,PERSON,
4247,his,PERSON,
4255,his,PERSON,
4296,he,PERSON,
4302,German,MISC,{'MISC': 0.9999993953392}
4314,his,PERSON,
4324,his,PERSON,
4342,his,PERSON,
4368,Sherlock Holmes,PERSON,{'PERSON': 0.99946904299041}
4381,He,PERSON,
4394,he,PERSON,
4401,he,PERSON,
4421,he,PERSON,
4441,his,PERSON,
4451,Watson,PERSON,{'PERSON': 0.97684124713657}
4455,he,PERSON,
4505,Priory School,ORGANIZATION,{'ORGANIZATION': 0.55780008399255}
4648,he,PERSON,
4653,his,PERSON,
4660,he,PERSON,
4686,he,PERSON,
4718,Red Bull,ORGANIZATION,{'ORGANIZATION': 0.4230812482083}
4732,Mackleton,PERSON,{'PERSON': 0.56508658909707}
4728,She,PERSON,
4738,he,PERSON,
4762,his,PERSON,
4979,Lower Gill Moor,ORGANIZATION,{'ORGANIZATION': 0.75490799624908}
5002,Holdernesse Hall,LOCATION,{'LOCATION': 0.58631394388286}
5056,Chesterfield,LOCATION,{'LOCATION': 0.96502163094708}
5114,Holmes,PERSON,{'PERSON': 0.97066098825611}
5164,Huxtable,PERSON,{'PERSON': 0.99996974563353}
5171,his,PERSON,
5173,he,PERSON,
5198,he,PERSON,
5218,his,PERSON,
5245,Tuesday,DATE,{'DATE': 0.99955000346877}
5289,Tuesday,DATE,{'DATE': 0.99966315194167}
5290,morning,TIME,{'TIME': 0.86488547310995}
5295,he,PERSON,
5321,Duke,ORGANIZATION,{'ORGANIZATION': 0.57460895501745}
5345,Holmes,PERSON,{'PERSON': 0.98544874427482}
5373,Lower Gill Moor,ORGANIZATION,{'ORGANIZATION': 0.91487805624526}
5401,Watson,PERSON,{'PERSON': 0.97231890530747}
5437,Holdernesse Hall,LOCATION,{'LOCATION': 0.87510399380604}
5515,Holmes,PERSON,{'PERSON': 0.82691613309347}
5520,He,PERSON,
5545,he,PERSON,
5561,Watson,PERSON,{'PERSON': 0.88481449041363}
5589,His,PERSON,
5594,his,PERSON,
5607,his,PERSON,
5612,him,PERSON,
5617,Holmes,PERSON,{'PERSON': 0.74782427799453}
5632,Baker Street,LOCATION,{'LOCATION': 0.99110667693398}
5708,Holdernesse,LOCATION,{'LOCATION': 0.58462491453928}
5719,he,PERSON,
5726,he,PERSON,
5733,his,PERSON,
5743,German,MISC,{'MISC': 0.99999721574035}
5740,him,PERSON,
5803,Holmes,PERSON,{'PERSON': 0.97252540100991}
5885,Holmes,PERSON,{'PERSON': 0.99865826790581}
5888,his,PERSON,
5892,his,PERSON,
5915,he,PERSON,
5949,Heidegger,PERSON,{'PERSON': 0.87877570756624}
5953,Palmer,PERSON,{'PERSON': 0.96492372777218}
5977,Heidegger,PERSON,{'PERSON': 0.79007315709707}
6003,his,PERSON,
6051,Watson,PERSON,{'PERSON': 0.96940771357688}
6166,spring,DATE,{'DATE': 0.75567849478071}
6227,Holmes,PERSON,{'PERSON': 0.99151480926067}
6235,his,PERSON,
6238,his,PERSON,
6247,he,PERSON,
6257,he,PERSON,
6279,his,PERSON,
6371,Holmes,PERSON,{'PERSON': 0.9679467401417}
6378,he,PERSON,
6401,Palmer,PERSON,{'PERSON': 0.82316454385999}
6407,Herr Heidegger,PERSON,{'PERSON': 0.99905233442345}
6415,Holmes,PERSON,{'PERSON': 0.90038709286519}
6429,Watson,PERSON,{'PERSON': 0.97065507316945}
6522,Holmes,PERSON,{'PERSON': 0.98760788403803}
6573,his,PERSON,
6587,he,PERSON,
6592,Jove,PERSON,{'PERSON': 0.84406669956402}
6594,he,PERSON,
6639,Holmes,PERSON,{'PERSON': 0.93477241922873}
6686,Holmes,PERSON,{'PERSON': 0.98964266940932}
6694,Watson,PERSON,{'PERSON': 0.97458315867993}
6707,He,PERSON,
6711,he,PERSON,
6715,he,PERSON,
6718,he,PERSON,
6734,He,PERSON,
6759,Watson,PERSON,{'PERSON': 0.84934368843325}
6772,he,PERSON,
6878,He,PERSON,
6902,his,PERSON,
6918,his,PERSON,
6922,he,PERSON,
6943,He,PERSON,
6952,his,PERSON,
6967,German,MISC,{'MISC': 0.99999900799932}
6970,Holmes,PERSON,{'PERSON': 0.99426600154631}
6984,He,PERSON,
6999,his,PERSON,
7010,his,PERSON,
7032,Watson,PERSON,{'PERSON': 0.94216076962451}
7036,he,PERSON,
7132,him,PERSON,
7137,he,PERSON,
7151,Holmes,PERSON,{'PERSON': 0.98488694884965}
7161,Huxtable,PERSON,{'PERSON': 0.99338781592495}
7166,Watson,PERSON,{'PERSON': 0.97230079322452}
7179,this morning,TIME,{'TIME': 0.85655972178294}
7170,he,PERSON,
7208,Dunlop,PERSON,{'PERSON': 0.69377073836295}
7261,his,PERSON,
7266,He,PERSON,
7270,his,PERSON,
7273,he,PERSON,
7302,German,MISC,{'MISC': 0.99999835714875}
7311,he,PERSON,
7316,he,PERSON,
7319,he,PERSON,
7325,German,MISC,{'MISC': 0.99999677722052}
