docTokenBegin,text,ner,nerConfidences
7923,Holmes,PERSON,{'PERSON': 0.99238169374468}
7946,he,PERSON,
8020,He,PERSON,
8105,He,PERSON,
8136,he,PERSON,
8141,his,PERSON,
8144,his,PERSON,
8161,his,PERSON,
8204,Watson,PERSON,{'PERSON': 0.99774188973071}
8254,his,PERSON,
8274,Miss Stoner,PERSON,{'PERSON': 0.63911001995878}
8301,his,PERSON,
8330,Miss Stoner,PERSON,
8339,his,PERSON,
8342,he,PERSON,
8346,his,PERSON,
8355,Miss Stoner,PERSON,
8360,he,PERSON,
8436,Miss Stoner,PERSON,
8442,him,PERSON,
8521,him,PERSON,
8648,Mr. Holmes,PERSON,
8662,Miss Stoner,PERSON,{'PERSON': 0.5418545470061}
8666,her,PERSON,
8730,she,PERSON,
8761,Miss Stoner,PERSON,{'PERSON': 0.64522711541147}
8771,Roylott,PERSON,{'PERSON': 0.99982975444277}
8819,Sherlock Holmes,PERSON,{'PERSON': 0.99969971003976}
8866,Stoke Moran Manor House,ORGANIZATION,{'ORGANIZATION': 0.98842509138215}
8876,Grimesby Roylott,PERSON,{'PERSON': 0.99880169650398}
8881,his,PERSON,
8895,him,PERSON,
8927,he,PERSON,
8929,his,PERSON,
8933,him,PERSON,
8950,spring,DATE,{'DATE': 0.83087349427423}
8973,Watson,PERSON,{'PERSON': 0.93122054375585}
8977,Holmes,PERSON,{'PERSON': 0.99835624197175}
9179,Moran,PERSON,{'PERSON': 0.44030874873078}
9185,Holmes,PERSON,{'PERSON': 0.95316301171585}
9209,Roylott,PERSON,{'PERSON': 0.99921504116397}
9199,her,PERSON,
9201,she,PERSON,
9204,her,PERSON,
9373,her,PERSON,
9414,Holmes,PERSON,{'PERSON': 0.65258265081531}
9460,he,PERSON,
9467,He,PERSON,
9471,he,PERSON,
9475,Palmer,PERSON,{'PERSON': 0.97070297662516}
9477,Pritchard,PERSON,{'PERSON': 0.98813381242601}
9496,Watson,PERSON,{'PERSON': 0.93880424513678}
9564,Manor House,ORGANIZATION,{'ORGANIZATION': 0.65363512288166}
9605,Holmes,PERSON,{'PERSON': 0.98099460231502}
9609,his,PERSON,
9625,he,PERSON,
9796,Holmes,PERSON,{'PERSON': 0.99678017239489}
9805,His,PERSON,
9815,his,PERSON,
9819,he,PERSON,
9827,his,PERSON,
9841,he,PERSON,
9894,Holmes,PERSON,{'PERSON': 0.98654794678728}
9926,his,PERSON,
