docTokenBegin,text,ner,nerConfidences
5883,Holmes,PERSON,{'PERSON': 0.99294183709038}
5929,Holmes,PERSON,{'PERSON': 0.93204181568491}
5999,he,PERSON,
6026,He,PERSON,
6031,his,PERSON,
6035,his,PERSON,
6041,his,PERSON,
6049,he,PERSON,
6052,his,PERSON,
6056,his,PERSON,
6077,he,PERSON,
6089,he,PERSON,
6094,his,PERSON,
6106,his,PERSON,
6110,his,PERSON,
6118,Sarasate,PERSON,{'PERSON': 0.87577880941951}
6122,St. James's Hall,LOCATION,{'LOCATION': 0.9746349306587}
6126,this afternoon,TIME,{'TIME': 0.95600575865113}
6130,he,PERSON,
6139,Watson,PERSON,{'PERSON': 0.99641461191728}
6206,German,MISC,{'MISC': 0.99999690718921}
6220,Italian,MISC,{'MISC': 0.99998696887881}
6222,French,MISC,{'MISC': 0.99993400439333}
6246,Aldersgate,LOCATION,
6255,Saxe-Coburg Square,LOCATION,{'LOCATION': 0.99483731080824}
6273,morning,TIME,{'TIME': 0.67355596726335}
6344,Jabez Wilson,PERSON,{'PERSON': 0.95252367784973}
6367,his,PERSON,
6370,Sherlock Holmes,PERSON,{'PERSON': 0.98952611927529}
6378,his,PERSON,
6390,his,PERSON,
6399,he,PERSON,
6422,he,PERSON,
6438,his,PERSON,
6445,he,PERSON,
6472,him,PERSON,
6483,Holmes,PERSON,{'PERSON': 0.98779538107814}
6528,Holmes,PERSON,{'PERSON': 0.99676782584301}
6547,London,LOCATION,{'LOCATION': 0.99856562519848}
6535,He,PERSON,
6557,he,PERSON,
6571,him,PERSON,
6583,Mr. Wilson,PERSON,
6597,Red-headed League,MISC,{'MISC': 0.99934488652633}
6617,him,PERSON,
6622,him,PERSON,
6634,his,PERSON,
6692,Saxe-Coburg Square,LOCATION,{'LOCATION': 0.99771087227786}
6725,Saxe-Coburg Square,LOCATION,{'LOCATION': 0.59784170965799}
6760,City,LOCATION,{'LOCATION': 0.70465597685337}
6843,Holmes,PERSON,{'PERSON': 0.9850874154057}
6881,London,LOCATION,{'LOCATION': 0.98404085836758}
6885,Mortimer,PERSON,{'PERSON': 0.82479673485122}
6897,Coburg,LOCATION,{'LOCATION': 0.97733060616633}
6903,Suburban Bank,ORGANIZATION,{'ORGANIZATION': 0.97705630745714}
6907,Vegetarian Restaurant,MISC,{'MISC': 0.82373642834478}
6911,McFarlane,PERSON,{'PERSON': 0.96514963560333}
7056,Holmes,PERSON,{'PERSON': 0.86449805643362}
7062,Holmes,PERSON,{'PERSON': 0.95942538890383}
7015,he,PERSON,
7029,his,PERSON,
7041,his,PERSON,
7046,his,PERSON,
7084,his,PERSON,
7095,his,PERSON,
7120,him,PERSON,
7125,his,PERSON,
7128,him,PERSON,
7143,he,PERSON,
7157,he,PERSON,
7162,his,PERSON,
7165,his,PERSON,
7168,his,PERSON,
7187,him,PERSON,
7191,his,PERSON,
7209,his,PERSON,
7215,him,PERSON,
7241,St. James's Hall,ORGANIZATION,{'ORGANIZATION': 0.32390802041934}
7232,him,PERSON,
7257,he,PERSON,
7278,he,PERSON,
7311,Coburg Square,LOCATION,{'LOCATION': 0.99697413043566}
7351,Saturday,DATE,{'DATE': 0.98602260356734}
7385,Baker Street,LOCATION,{'LOCATION': 0.98773323235445}
7420,He,PERSON,
7422,his,PERSON,
7427,his,PERSON,
7467,Sherlock Holmes,PERSON,{'PERSON': 0.99592318012529}
7475,he,PERSON,
7483,he,PERSON,
7490,his,PERSON,
7496,he,PERSON,
7531,Kensington,LOCATION,{'LOCATION': 0.92765030991403}
7551,Encyclopaedia,MISC,{'MISC': 0.97252670196165}
7558,Saxe-Coburg Square,LOCATION,{'LOCATION': 0.97294383983793}
7569,he,PERSON,
7605,Holmes,PERSON,{'PERSON': 0.89695660475676}
7671,Park,LOCATION,{'LOCATION': 0.60340153265025}
7676,Oxford Street,LOCATION,{'LOCATION': 0.95596160960125}
7679,Baker Street,LOCATION,{'LOCATION': 0.99102225336024}
7711,Holmes,PERSON,{'PERSON': 0.98641725396482}
7725,Peter Jones,PERSON,{'PERSON': 0.99990432305863}
7707,his,PERSON,
7769,Holmes,PERSON,{'PERSON': 0.97263382639375}
7773,his,PERSON,
7779,his,PERSON,
7788,Watson,PERSON,{'PERSON': 0.97833441366585}
7794,Mr. Jones,PERSON,
7798,Scotland Yard,LOCATION,{'LOCATION': 0.93970270478189}
7806,Mr. Merryweather,PERSON,
7838,Jones,PERSON,{'PERSON': 0.99774934520104}
7840,his,PERSON,
7858,he,PERSON,
7866,him,PERSON,
7893,Mr. Merryweather,PERSON,
7904,Mr. Holmes,PERSON,
7917,He,PERSON,
7919,his,PERSON,
7928,he,PERSON,
7945,he,PERSON,
7953,him,PERSON,
7977,Agra,LOCATION,{'LOCATION': 0.83137313891871}
7980,he,PERSON,
8000,Mr. Jones,PERSON,
8030,Saturday,DATE,{'DATE': 0.9971649540802}
8031,night,TIME,{'TIME': 0.9188952242537}
8057,Sherlock Holmes,PERSON,{'PERSON': 0.99975788813583}
8091,Mr. Merryweather,PERSON,
8106,Jones,PERSON,{'PERSON': 0.976065953112}
8124,John Clay,PERSON,{'PERSON': 0.99984677362034}
8143,Mr. Merryweather,PERSON,
8170,London,LOCATION,{'LOCATION': 0.99818375445668}
8137,He,PERSON,
8147,he,PERSON,
8153,his,PERSON,
8164,him,PERSON,
8180,John Clay,PERSON,{'PERSON': 0.99986122554574}
8172,He,PERSON,
